period,mktsize,meanmktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,avgmagtechshock
35.0,4.0,4.0,3.072,3.05,33.994,0.08130805829829874,0.08013208188234353,0.919867918117656,37.044,1072.1,730.8,341.3,0.6682755359281424,14.134,7.308,6.826,355.7127161328107,0.47826903403529597,0.30865608329617317,0.18247502349042385,126063.97219577448,486.492947682727,126550.46514345729,33.678,0.054,13.205203146097352,34.096,2.948,16.852,40.00971147596587,0.5767998471153597,48.939688584198116,1004.2412456632085,29.628298458838657,0.716
36.0,4.0,4.0,2.596,2.78,33.81,0.0693298084502508,0.07381992601879886,0.9261800739812013,36.59,1069.4,728.8,340.6,0.6711618214411642,14.1,7.288,6.812,356.8852044624224,0.4777111732106684,0.3017047468987414,0.18431134899548396,126340.6942982078,629.301344953048,126969.99564316076,34.662,0.104,13.649276010218081,33.748,2.842,17.094,39.694953999268485,0.5805409819480327,48.66419747928811,1005.3432100828467,29.962878687060563,0.842
37.0,4.0,4.0,2.294,2.432,33.672,0.062223536509691424,0.06576389407663755,0.9342361059233637,36.104,1081.9,741.4,340.5,0.6730875648247933,14.224,7.414,6.81,357.48476538269426,0.47702091464596624,0.2935000795133144,0.18586877472357366,126612.94343889406,748.8813398291078,127361.8247787233,35.642,0.126,14.128781955328716,33.404,2.7,17.382,39.39938276972322,0.5842828589526317,48.39350499977213,1006.4259800009114,30.291884441953062,0.626
38.0,4.0,4.0,1.886,2.246,33.312,0.05174355928089379,0.061585419734701816,0.9384145802652984,35.558,1081.5,738.4,343.1,0.6709650436444915,14.246,7.384,6.862,359.2506340690613,0.4761783261335706,0.2857580540767879,0.18761815101913695,126799.48607918982,915.9757301436722,127715.46180933362,36.608,0.202,14.636060753360047,33.042,2.516,17.588,39.16366363281836,0.5873815668406437,48.20854986472575,1007.1658005410968,30.644544432467086,0.66
39.0,4.0,4.0,1.776,1.91,33.178,0.04917275680991779,0.05280274526012081,0.9471972547398797,35.088,1056.7,717.2,339.5,0.6674150775319733,13.962,7.172,6.79,361.8876981705362,0.47555306342687864,0.28092608161374727,0.18969849832694657,126953.92429070374,1112.4832940217293,128066.40758472546,37.584,0.264,15.129967886155804,32.702,2.386,17.792,38.938721301009174,0.5899675166067504,48.055377928475046,1007.7784882861001,30.983074427491008,0.788
40.0,4.0,4.0,1.652,1.922,32.908,0.046208310002860783,0.053903530782583656,0.9460964692174175,34.83,1060.3,726.4,333.9,0.6724924693579537,13.942,7.264,6.678,361.5854768904427,0.47490590218070144,0.27494902014997863,0.1905542074803556,127165.6843380674,1168.5658029991312,128334.25014106656,38.56,0.298,15.589118468529746,32.624,2.206,17.696,38.72836243806937,0.5927637269323858,47.84522430238599,1008.6191027904565,31.06611737236323,0.708
41.0,4.0,4.0,1.486,2.216,32.178,0.04189984195099235,0.06342432642457435,0.9365756735754257,34.394,1044.6,704.0,340.6,0.6624055072635855,13.852,7.04,6.812,402.79692407130716,0.47517610187241055,0.34484719854787393,0.192673753640959,123140.41302382127,1994.5486000392507,125134.96162386051,39.54,0.354,16.107237068426368,31.94,2.454,15.852,41.875460259005195,0.5524216086461022,51.869007701459886,992.5239691941614,31.26167805502056,23.496
42.0,4.0,4.0,6.394,4.716,33.856,0.16239086344219095,0.11909819549974554,0.8809018045002541,38.572,1095.9,751.2,344.7,0.6743585569891045,14.406,7.512,6.894,361.40002536788694,0.47899736802519816,0.3464777712271536,0.17939631350306445,124695.21721518619,201.96315926366765,124897.18037444989,40.52,0.002,14.718435604221856,35.012,3.56,15.522,41.28277828085836,0.5599696643958707,50.30635295000067,998.7745881999981,28.72904367637818,0.644
43.0,4.0,4.0,4.414,3.702,34.568,0.11239143470930209,0.09323730861772458,0.9067626913822758,38.27,1077.7,730.0,347.7,0.6684126002540051,14.254,7.3,6.954,360.08556373416104,0.47878111781132293,0.3390582277031236,0.18097382792101865,125215.20077217149,285.08392618332107,125500.28469835485,41.488,0.034,15.138712534726253,34.642,3.628,16.39,40.77671280632849,0.5656890677291974,49.786126417224395,1000.855494331102,29.08267423206842,0.766
44.0,4.0,4.0,3.56,3.162,34.966,0.09120442607636527,0.08064534457856802,0.9193546554214315,38.128,1124.7,769.4,355.3,0.6712823486884338,14.8,7.694,7.106,357.4553374472645,0.47840414872279047,0.33189616167448355,0.18170005102864054,125687.16343079801,234.14042668295147,125921.3038574809,42.462,0.044,15.466696458597177,34.526,3.602,16.656,40.3547758899808,0.5706357677403234,49.31510804708956,1002.7395678116408,29.225629490290633,0.634
