period,mktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
5334,4.36376533961235,1,1,57,0.017241379310344827,0.017241379310344827,0.9827586206896551,58,1950.0,24,15,9,335.5602829352348,0.87829993178103,0.29761179480930955,0.1830622844735834,140243.0409103883,-2187.9496160137383,138055.09129437458,5296,0,929.8275862068965,37,21,18,37.96519058717388,0.6037952846463485,46.472564389697645,1106.3342361570385,29.90092530154158,0
5335,3.9295815666102656,0,1,56,0.0,0.017543859649122806,0.9824561403508771,57,1600.0,19,13,6,342.0983975150617,0.8771663200554578,0.30504102325248117,0.18612686887023167,126183.69751669111,-2766.5518574029425,123417.14565928817,5297,2,947.140350877193,36,21,19,37.90898425618818,0.6046099290780143,46.57849338700402,995.8404809690304,27.662235582473066,0
5336,3.7381461443519606,3,4,55,0.05084745762711865,0.06779661016949153,0.9322033898305084,59,1300.0,17,9,8,328.05021792165815,0.8860066901277093,0.31260981453545167,0.181091305268892,120575.01758794252,-3889.0678408735484,116685.94974706897,5298,0,915.6610169491526,39,20,17,37.678511752255766,0.6050190943807966,46.01063829787233,949.4493531532228,24.344855209056995,0
5337,3.3738703572539626,0,0,55,0.0,0.0,1.0,55,2000.0,24,16,8,355.70356695533616,0.8759653270291569,0.32054865157531043,0.19367059559674396,108363.71186904062,-3290.9282319324043,105072.78363710822,5299,1,981.7272727272727,36,19,18,37.53442512158916,0.604905437352246,46.54974123059228,855.1083151004498,23.753008752790272,0
5338,3.292250425325544,1,0,56,0.017857142857142856,0.0,1.0,56,2350.0,28,19,9,349.14828332698033,0.8776595744680851,0.3290039708802126,0.19184111131166062,106040.40940216403,-3795.2346187888543,102245.17478337517,5300,0,965.1785714285714,37,19,20,37.330967702568884,0.6066705002875217,46.19260918253079,835.5974903695785,22.583715955934554,0
5339,3.0332470542134704,1,1,56,0.017543859649122806,0.017543859649122806,0.9824561403508771,57,1250.0,19,6,13,340.3681963094302,0.8793526369114275,0.32701284297198874,0.1884054314913265,97920.26336464417,-4734.211315286337,93186.05204935784,5301,0,949.2280701754386,39,18,17,37.25564428845663,0.6061102018548827,45.90425531914893,770.7351690413692,19.76244023182998,0
5340,2.6728522255777536,0,0,56,0.0,0.0,1.0,56,1850.0,22,15,7,342.43561909344163,0.8777977341807128,0.3253079590982477,0.18980944176664288,86322.01016826976,-5288.053801327644,81033.95636694212,5302,2,967.1785714285714,39,17,11,37.148098999848585,0.6066557555919259,45.85106382978722,679.3025496707708,17.418014094122327,0
5341,2.442510746354438,0,0,56,0.0,0.0,1.0,56,1450.0,20,9,11,339.33752247523057,0.87703785576126,0.3233882055803803,0.1884792200662825,78932.47502583855,-5843.049896378797,73089.42512945975,5303,3,968.1785714285714,39,17,11,37.14434208154061,0.6074740861974905,45.771276595744666,620.9563889468625,15.921958690945193,0
5342,2.822976406160599,0,0,56,0.0,0.0,1.0,56,1200.0,18,6,12,345.57255504860177,0.8758911301464493,0.33325735663983935,0.19290929854310132,91367.3416166958,-4885.187406563997,86482.1542101318,5304,4,969.1785714285714,37,19,12,36.784537009289785,0.6129959746981024,45.57670772676371,718.2309512650471,19.41164733148776,0
5343,3.2783562727029745,1,0,57,0.017543859649122806,0.0,1.0,57,1650.0,19,14,5,345.16000348481623,0.8766064096411241,0.3453097411623278,0.1944387474395765,106398.37226133337,-4055.107491899893,102343.26476943347,5305,0,953.1578947368421,38,19,18,36.4326393001959,0.6147816349384099,45.22640480087288,835.2386139401458,21.97996352474068,0
5344,3.124199132281749,0,0,57,0.0,0.0,1.0,57,1700.0,24,10,14,347.0519229246812,0.8766064096411241,0.3508771929824561,0.1960612556111378,101482.1010345981,-4356.088338701194,97126.0126958969,5306,1,954.1578947368421,38,19,14,36.27154073156515,0.6159014557670773,45.11729405346426,796.3043287517908,20.955377072415548,0
5345,2.944355869981317,2,2,57,0.03389830508474576,0.03389830508474576,0.9661016949152542,59,1400.0,20,8,12,334.70950107656023,0.8830968576296057,0.3526087653294061,0.19184252952026845,96054.61788092807,-5367.5409337600595,90687.07694716801,5307,0,922.7796610169491,36,23,15,36.01621849464016,0.6252955082742317,44.56584243818286,752.0890612108686,20.891362811413018,0
5346,3.3005337228956355,0,0,57,0.0,0.0,1.0,57,1300.0,18,8,10,345.2135619749412,0.8772729696581881,0.34661693316146036,0.19657709953409822,107465.34743450311,-3980.3009246521306,103485.04650985099,5308,1,956.1228070175439,39,18,15,36.004457108644786,0.6172940534642664,44.81382978723403,842.250560403818,21.596168215482514,0
5347,3.1087228706852903,0,0,57,0.0,0.0,1.0,57,1300.0,17,9,8,355.4199044006446,0.8776462432677439,0.34367971210076487,0.19826277908463166,100593.55773237903,-4249.176007635831,96344.3817247432,5309,2,957.1228070175439,37,20,17,36.56298804230499,0.6127084531339853,45.60470324748039,790.8444772093274,21.37417505971155,3
5348,3.214851320964792,0,1,56,0.0,0.017543859649122806,0.9824561403508771,57,1800.0,21,15,6,352.597459532309,0.877939529675252,0.34206281211166956,0.19740246933914718,104142.22464667265,-4055.943231908051,100086.2814147646,5310,3,958.1228070175439,37,20,17,36.489876533964846,0.6141460609545717,45.46472564389697,818.2930629958528,22.116028729617643,0
5349,3.5108784852093384,0,0,56,0.0,0.0,1.0,56,1750.0,25,10,15,354.7979704728919,0.877162199502625,0.33587033014105216,0.19958454507685905,113896.03897912771,-3117.9833050608286,110778.05567406688,5311,4,965.2678571428571,38,18,18,36.24358033749085,0.6142217245240762,45.28096017457719,894.2875966962565,23.533884123585697,0
5350,3.1396099199616976,0,1,55,0.0,0.017857142857142856,0.9821428571428571,56,1300.0,15,11,4,355.147388126435,0.8770654877037856,0.3385669169712642,0.2002071063662659,101917.20849510403,-3960.873919565304,97956.33457553873,5312,5,966.2678571428571,38,18,15,36.14994066424162,0.6150615901455767,45.199127114020726,799.9753481277194,21.0519828454663,0
5351,3.5336388217460666,0,0,55,0.0,0.0,1.0,55,1950.0,25,14,11,361.32593052980974,0.8758220502901354,0.33646647696071086,0.20421307246889592,114796.63601627685,-2704.1997339453947,112092.43628233146,5313,6,980.5636363636364,37,18,18,35.890614228796416,0.6178838412880967,45.10078387458005,900.7217657334232,24.343831506308735,0
5352,3.140963911813915,0,0,55,0.0,0.0,1.0,55,1250.0,16,9,7,362.0695386685728,0.875077011247224,0.3406379186103843,0.20517273857885782,102120.58918284984,-3605.0490772005473,98515.5401056493,5314,7,981.5636363636364,39,16,17,35.76722676395138,0.6153846153846154,44.99999999999999,800.9457975125478,20.53707173109097,0
5353,3.6055783779371056,0,0,55,0.0,0.0,1.0,55,1250.0,16,9,7,361.7667430337262,0.8751629772906369,0.3384586216703005,0.20528657193452224,117275.27756477645,-2514.740959402947,114760.5366053735,5315,8,982.5636363636364,39,16,19,35.71983227209191,0.6159301691216588,44.94680851063828,919.6142724578924,23.57985313994596,0
5354,3.6721579851515393,0,0,55,0.0,0.0,1.0,55,1550.0,20,11,9,361.2461347596697,0.8745325596389426,0.34118059569951664,0.20541992713393625,119515.5902749059,-2365.0909939339963,117150.49928097191,5316,9,983.5636363636364,39,16,19,35.650441035240696,0.6167484997272232,44.86702127659573,936.8886050946443,24.02278474601652,0
5355,3.6377642369931857,1,1,55,0.017857142857142856,0.017857142857142856,0.9821428571428571,56,1300.0,20,6,14,352.3090697304719,0.8788753799392097,0.26372737573426375,0.1988118672648632,118124.83002652484,-2804.015627008781,115320.81439951606,5317,0,966.9821428571429,39,17,18,36.181315143198454,0.6137479541734863,45.1595744680851,927.0493861401239,23.770497080515998,6
5356,3.161109073859861,1,3,53,0.017857142857142856,0.05357142857142857,0.9464285714285714,56,1500.0,19,11,8,349.6785126016931,0.8790135396518375,0.2658597662771287,0.19760134815888114,102689.82316070536,-4018.315075566743,98671.50808513862,5318,0,967.9642857142857,39,17,16,36.193300891556845,0.6142935079105293,45.106382978723396,805.7465256349168,20.660167323972225,0
5357,3.2294767107253777,0,0,53,0.0,0.0,1.0,53,1150.0,15,8,7,366.44017608714336,0.8682333323039867,0.2681751049600898,0.20574937294374396,104708.07231177743,-2926.1511088653997,101781.92120291204,5319,12,1020.3962264150944,37,16,18,36.02144501206982,0.6152961472110409,45.35274356103022,822.3773841197647,22.226415787020667,0
5358,2.7753516406592076,0,1,52,0.0,0.018867924528301886,0.9811320754716981,53,1400.0,18,10,8,363.8878444014044,0.8682333323039867,0.26702084201664333,0.20476286309266373,90043.51717887293,-4046.851726291833,85996.6654525811,5320,13,1021.3962264150944,37,16,16,35.999396707143404,0.6161587119033929,45.268756998880164,706.9687731903157,19.1072641402788,0
5359,3.255180928575245,1,0,53,0.018867924528301886,0.0,1.0,53,1350.0,17,10,7,362.0092776305187,0.8687274187073465,0.2690730106644794,0.2050485385981816,105820.1274353029,-2938.4264216753245,102881.70101362758,5321,0,1022.0,37,16,17,35.786168811145686,0.6187464059804486,45.01679731243,830.0164584956126,22.43287725663818,0
5360,3.4843883545715366,0,0,53,0.0,0.0,1.0,53,1150.0,14,9,5,361.4893465763613,0.8682024519037767,0.26636290205662494,0.2050540440417589,113321.00342836819,-2407.132903460327,110913.87052490786,5322,1,1023.0,37,16,19,35.74141112175071,0.6193214491086831,44.960806270996635,888.6555965886524,24.017718826720337,0
5361,3.611254378289261,0,1,52,0.0,0.018867924528301886,0.9811320754716981,53,1550.0,20,11,9,359.39098010907156,0.867553963499367,0.26583705616006004,0.20463193054901782,117579.26692359564,-2148.614403964568,115430.65251963107,5323,2,1024.0,38,15,19,35.64620125771859,0.6189809630459127,44.81723949809056,921.5298611264599,24.250785819117365,0
5362,3.812178517605814,1,0,53,0.018867924528301886,0.0,1.0,53,1600.0,20,12,8,357.13957720881024,0.8668437142945372,0.27956806574574444,0.20485378589414338,124393.85959404502,-1714.6715637426228,122679.1880303024,5324,0,1024.3396226415093,36,17,20,35.41349872484106,0.6255910165484633,44.537090281771135,973.8702164729061,27.051950457580727,0
5363,4.217393724440256,1,0,54,0.018518518518518517,0.0,1.0,54,950.0,13,6,7,351.77335655911617,0.8695303091128062,0.32880476948834203,0.19383866002376518,135958.33127012826,-1216.4649997775202,134741.86627035073,5325,0,1006.3518518518518,37,17,19,37.14842008961034,0.6078205865439911,46.08062709966403,1070.8779697836783,28.942647831991305,4
5364,4.453596509576253,2,2,54,0.03571428571428571,0.03571428571428571,0.9642857142857143,56,2350.0,28,19,9,342.27533595071674,0.8757391544625587,0.32414850686037133,0.19123337898761616,144181.07469132583,-1328.6469207846174,142852.42777054122,5326,0,971.375,36,20,20,36.83399447048922,0.6152482269503547,45.5434157561817,1133.2469554269633,31.479082095193423,0
5365,4.918361525603695,3,3,54,0.05263157894736842,0.05263157894736842,0.9473684210526316,57,1350.0,19,8,11,336.09352145225205,0.8801525089319043,0.31751004921296855,0.18933133235006158,159624.40228789992,-670.2545050698122,158954.1477828301,5327,0,955.280701754386,38,19,20,36.66362932252038,0.6147816349384101,45.22640480087286,1253.0686483671113,32.97549074650293,0
5366,4.72091552683182,1,0,55,0.01818181818181818,0.0,1.0,55,1800.0,23,13,10,353.9543442542672,0.8715810588151014,0.34759237602839543,0.19953838414639397,153250.03059567543,-151.29718271227534,153098.73341296316,5328,0,991.0,36,19,22,36.17957619671847,0.6187943262411348,45.198389879240935,1202.8968774808377,33.413802152245495,0
5367,4.738612417311667,0,0,55,0.0,0.0,1.0,55,1650.0,20,13,7,355.7427977431422,0.87244071924923,0.3520501457260359,0.20149909215451062,154043.83991826331,-40.00268247609,154003.8372357872,5329,1,992.0,37,18,22,35.945953522271765,0.6187464059804487,45.01679731242999,1208.2665704612132,32.655853255708465,0
5368,5.184520421249399,1,1,55,0.017857142857142856,0.017857142857142856,0.9821428571428571,56,1550.0,20,11,9,345.78245650937174,0.876347057198121,0.34079304870789096,0.1974483227865285,168947.81020285364,483.8377667643325,169431.64796961797,5330,0,975.2678571428571,38,18,23,35.88058371393561,0.6201007838745802,44.70812875068192,1323.5659198710575,34.83068210186993,0
5369,4.764605699177839,0,0,55,0.0,0.0,1.0,55,1250.0,16,9,7,352.40874720654784,0.8720681997277743,0.3491164386293839,0.20078488372093006,155161.0474727754,-63.97792897274064,155097.06954380265,5331,3,994.0,37,18,23,35.79910935180603,0.6210465784933872,44.79283314669651,1215.9615216602758,32.86382490973718,0
5370,4.405143866982912,1,1,55,0.017857142857142856,0.017857142857142856,0.9821428571428571,56,1050.0,14,7,7,342.79405492808144,0.8767891682785299,0.34479196810391977,0.19677441680173957,143775.06193546072,-1342.8332081355468,142432.2287273252,5332,0,977.2321428571429,36,20,21,35.75023584792718,0.625886524822695,44.508338125359394,1125.4775273723437,31.263264649231772,0
5371,4.040321938725403,4,2,57,0.06779661016949153,0.03389830508474576,0.9661016949152542,59,1600.0,20,12,8,326.28548294369205,0.8809331360284517,0.35358426122483455,0.19138242234500047,132707.0527454934,-3139.9230409805414,129567.12970451284,5333,0,928.4745762711865,39,20,20,35.33400744912671,0.6287506819421714,43.69680851063829,1035.5474075398051,26.552497629225773,0
5372,4.063960711456717,0,0,57,0.0,0.0,1.0,57,1800.0,22,14,8,340.1203624447911,0.8766597344424892,0.36175484623232745,0.19843246655898905,133275.0691418583,-2334.087035723315,130940.98210613496,5334,1,962.0526315789474,37,20,20,35.186391165607624,0.6302472685451409,43.89697648376259,1040.7926256552641,28.12953042311525,0
5373,4.443105968930207,0,0,57,0.0,0.0,1.0,57,1500.0,18,12,6,338.646543723977,0.8766064096411241,0.35842528861211265,0.1983129759888395,145868.225581435,-1520.4459135395327,144347.77966789546,5335,2,963.0526315789474,37,20,20,35.079418211910514,0.6316848763657275,43.75699888017917,1138.5148077720653,30.77067048032609,0
5374,4.538826255519042,0,0,57,0.0,0.0,1.0,57,1550.0,19,12,7,340.64520775643865,0.8759398496240602,0.358022214090957,0.20038746456279188,149207.04983846514,-1234.5796447936077,147972.47019367153,5336,3,964.0526315789474,36,21,20,34.85372638650972,0.6353427895981086,43.58826912018403,1163.8082963403942,32.328008231677615,0
5375,4.845832345200714,0,0,57,0.0,0.0,1.0,57,1400.0,17,11,6,340.44496169237226,0.875166640004266,0.3576075839823767,0.2005791980380427,159370.86954820057,-548.5980843565347,158822.27146384402,5337,4,965.0526315789474,36,21,20,34.79939891231752,0.635933806146572,43.53076480736057,1242.806915445385,34.52241431792736,0
5376,4.662894092462539,0,1,56,0.0,0.017543859649122806,0.9824561403508771,57,1450.0,18,11,7,340.76104237671433,0.8750599904015358,0.3557492857999527,0.20123168637507777,153457.52392860074,-941.5308371080737,152515.99309149268,5338,5,966.0526315789474,36,21,20,34.70209666150826,0.636820330969267,43.44450833812537,1196.291086458979,33.23030795719386,0
5377,4.532588719144699,2,0,58,0.034482758620689655,0.0,1.0,58,1400.0,18,10,8,334.911724762336,0.8772702114788071,0.3587344093910494,0.197006896919021,149000.2866254009,-1601.7870318917317,147398.4995935092,5339,0,948.0,38,20,18,35.00226346763241,0.631578947368421,43.589743589743584,1162.2022356781272,30.584269359950714,3
5378,4.479622603305206,0,0,58,0.0,0.0,1.0,58,1900.0,26,12,14,334.6046717489682,0.8770771389221403,0.36080404773689767,0.1975490858630913,147415.82599280935,-1734.7951866146097,145681.03080619473,5340,1,949.0,38,20,18,34.86918456683295,0.6329787234042554,43.45335515548281,1149.232149047611,30.24295129072661,0
5379,4.7834856639374586,0,2,56,0.0,0.034482758620689655,0.9655172413793104,58,2050.0,27,14,13,336.87690290854164,0.8753523574159169,0.36363019999193735,0.19947607170965803,157549.3068752385,-985.0554888964571,156564.25138634202,5341,2,950.0,38,20,19,34.698104802328224,0.6340985442329228,43.34424440807419,1227.7091274410125,32.30813493265822,0
5380,5.2184739285176285,0,0,56,0.0,0.0,1.0,56,1600.0,23,9,14,338.11955870918194,0.8724233213594915,0.3660818602533953,0.20109890367952915,172095.3951634613,437.76381371035535,172533.15897717167,5342,3,977.8392857142857,38,18,19,34.497011333205286,0.6357782754759238,43.180578286961264,1340.2054565464664,35.26856464595964,0
5381,5.120999893943787,0,2,54,0.0,0.03571428571428571,0.9642857142857143,56,1950.0,25,14,11,305.58663288882053,0.8729206963249516,0.2228260869565215,0.1822201773892593,169006.47129049478,-853.7962852032216,168152.67500529156,5343,4,978.8392857142857,41,15,18,35.23413065503719,0.6318111053450961,43.08510638297871,1315.6611429653424,32.0892961698864,4
5382,4.855496809569651,0,1,53,0.0,0.018518518518518517,0.9814814814814815,54,1400.0,19,9,10,311.46768456143144,0.8686828136848209,0.24026521862512729,0.18545961143614698,160177.82406785546,-821.9568038993539,159355.8672639561,5344,5,1015.6666666666666,39,15,18,35.13788591091938,0.6344789961811239,43.13829787234042,1247.1911751814798,31.979260902089226,0
5383,5.182297972757709,1,1,53,0.018518518518518517,0.018518518518518517,0.9814814814814815,54,1800.0,23,13,10,311.40193430969737,0.8681326850736727,0.24337009057075254,0.1860900984065928,171135.71516305878,-141.60145375002097,170994.11370930876,5345,0,1016.3518518518518,39,15,19,35.0024550765037,0.6358428805237316,43.00531914893617,1331.8230135839822,34.149308040614926,0
5384,4.910234895821748,2,1,54,0.03636363636363636,0.01818181818181818,0.9818181818181818,55,1600.0,20,12,8,306.71876395924295,0.8695465291209973,0.24751691140075915,0.18503872876811256,162591.2088494133,-1026.0450782137718,161565.16377119953,5346,0,998.8363636363637,40,15,21,34.76378645317132,0.6377659574468085,42.65697976128697,1263.6146781722903,31.590366954307257,0
5385,5.02658335494888,0,2,52,0.0,0.037037037037037035,0.962962962962963,54,1400.0,20,8,12,310.6846190272988,0.8683259735046166,0.24683447399445724,0.1874179784107322,166440.4658389998,-457.90145601683366,165982.56438298296,5347,1,1018.3333333333334,39,15,22,34.664403261414506,0.6393889798145117,42.65957446808511,1293.5430995341862,33.16777178292785,0
