firm_id,period,age,status,price,closer_tech,prox_opt_tech,mc,mkt_share,inv_res,researching,innovating,imitating,attraction_res,attraction_not_res,attraction_inn,attraction_imi,wealth,previous_wealth,profits,previous_profits,output,previous_output,revenues,previous_revenues,technology,mag_tech_shock,deg_tech_div,mkt_size,mean_mkt_size
185482,4978,340,3,40.655637254901954,3,0.6354166666666667,36.458333333333336,0.01618428824571764,100,1,1,0,55,94,83,66,9839.946898002407,10069.477457162346,-229.53055915993878,-119.967680699731,16.789215686274474,17.892156862745082,682.5762627354848,732.3505382545168,57683960682250215900409809702,0.0,0.4847927807486631,4,4
185482,4979,341,3,40.81439393939394,3,0.6354166666666667,36.458333333333336,0.01680672268907562,0,0,0,0,55,94,83,66,9715.8479540171,9839.946898002407,-124.09894398530777,-229.53055915993878,17.424242424242408,16.789215686274474,711.15989439853,682.5762627354848,57683960682250215900409809702,0.0,0.483270202020202,4,4
185482,4980,342,3,40.782828282828284,3,0.6354166666666667,36.458333333333336,0.01668290306867997,100,1,1,0,55,95,83,67,9490.652980289928,9715.8479540171,-225.19497372717075,-124.09894398530777,17.297979797979792,17.424242424242408,705.4605397408426,711.15989439853,57683960682250215900409809702,0.0,0.4833096590909091,4,4
185482,4981,343,3,40.75126262626262,3,0.6354166666666667,36.458333333333336,0.01655911360038961,0,0,0,0,55,95,83,67,9364.369947946288,9490.652980289928,-126.28303234363861,-225.19497372717075,17.171717171717148,17.297979797979792,699.7691562085491,705.4605397408426,57683960682250215900409809702,0.0,0.48299400252525254,4,4
185482,4982,344,3,40.68813131313132,3,0.6354166666666667,36.458333333333336,0.01631162507608035,0,0,0,0,55,95,83,67,9235.9347117459,9364.369947946288,-128.4352362003875,-126.28303234363861,16.919191919191945,17.171717171717148,688.4103025201522,699.7691562085491,57683960682250215900409809702,0.0,0.48283617424242425,4,4
185482,4983,345,3,40.46223958333333,3,0.6354166666666667,36.458333333333336,0.015427066348927616,0,0,0,0,55,95,83,67,9100.059772781056,9235.9347117459,-135.87493896484398,-128.4352362003875,16.01562499999997,16.919191919191945,648.0280558268217,688.4103025201522,57683960682250215900409809702,0.0,0.4823232323232323,4,4
185482,4984,346,3,40.36458333333333,3,0.6458333333333333,35.416666666666664,0.019057171514543638,100,1,1,0,56,95,84,67,8897.987290142168,9100.059772781056,-202.07248263888897,-135.87493896484398,19.791666666666657,16.01562499999997,798.8823784722217,648.0280558268217,57683960682106100712333953830,0.0,0.4819286616161616,4,4
185482,4985,347,3,40.36458333333333,3,0.6458333333333333,35.416666666666664,0.019057171514543638,0,0,0,0,56,95,84,67,8795.914807503279,8897.987290142168,-102.07248263888899,-202.07248263888897,19.791666666666657,19.791666666666657,798.8823784722217,798.8823784722217,57683960682106100712333953830,0.0,0.4819286616161616,4,4
185482,4986,348,3,40.26692708333333,3,0.6458333333333333,35.416666666666664,0.01867401930066425,0,0,0,0,56,95,84,67,8690.014911941213,8795.914807503279,-105.89989556206606,-102.07248263888899,19.401041666666657,19.791666666666657,781.220330132378,798.8823784722217,57683960682106100712333953830,0.0,0.4811407930107527,4,4
185482,4987,349,3,40.201822916666664,3,0.65625,34.375,0.0224282671344443,50,1,0,1,57,95,84,68,8575.82237314998,8690.014911941213,-114.19253879123275,-105.89989556206606,23.307291666666657,19.401041666666657,936.9956122504336,781.220330132378,57683960682106101811845581606,0.0,0.4811407930107527,4,4
185482,4988,350,3,40.0390625,3,0.65625,34.375,0.021788129226145755,0,0,0,0,57,95,84,68,8504.148789165605,8575.82237314998,-71.673583984375,-114.19253879123275,22.65625,23.307291666666657,907.135009765625,936.9956122504336,57683960682106101811845581606,0.0,0.4807837701612903,4,4
185482,4989,351,3,40.00651041666667,3,0.65625,34.375,0.02166019782145988,50,1,0,1,57,96,85,68,8381.004427457707,8504.148789165605,-123.1443617078991,-71.673583984375,22.526041666666686,22.65625,901.1883205837682,907.135009765625,57683960682106101811845581606,0.0,0.4806367607526882,4,4
185482,4990,352,3,39.98655913978495,3,0.65625,34.375,0.021581804083742575,50,1,0,1,57,97,86,68,8256.962811374922,8381.004427457707,-124.0416160827839,-123.1443617078991,22.446236559139805,22.526041666666686,897.5477656376469,901.1883205837682,57683960682106101811845581606,0.0,0.4796594982078853,4,4
185482,4991,353,3,39.88575268817205,3,0.6666666666666667,33.333333333333336,0.025190543857382765,100,1,1,0,58,97,87,68,8128.699608981582,8256.962811374922,-128.26320239334015,-124.0416160827839,26.209677419354847,22.446236559139805,1045.3927115851548,897.5477656376469,57688796385384560328544406310,0.0,0.4791218637992831,4,4
185482,4992,354,3,39.81854838709678,3,0.6666666666666667,33.333333333333336,0.02492573937750226,100,1,1,0,58,98,87,69,7996.931666155822,8128.699608981582,-131.7679428257599,-128.26320239334015,25.94086021505379,26.209677419354847,1032.9273976760333,1045.3927115851548,57688796385384560328544406310,0.0,0.47907706093189967,4,4
185482,4993,355,3,39.78494623655914,3,0.6666666666666667,33.333333333333336,0.024793388429752063,0,0,0,0,58,98,87,69,7963.424902368101,7996.931666155822,-33.50676378772104,-131.7679428257599,25.80645161290323,25.94086021505379,1026.7082899757202,1032.9273976760333,57688796385384560328544406310,0.0,0.4792114695340502,4,4
185482,4994,356,3,39.71774193548387,3,0.6666666666666667,33.333333333333336,0.02452878905241414,100,1,1,0,58,99,87,70,7826.467595164956,7963.424902368101,-136.95730720314495,-33.50676378772104,25.537634408602145,25.80645161290323,1014.2971730835933,1026.7082899757202,57688796385384560328544406310,0.0,0.4790322580645161,4,4
185482,4995,357,3,39.61693548387097,3,0.6666666666666667,33.333333333333336,0.02413214608336559,0,0,0,0,58,99,87,70,7784.402219109921,7826.467595164956,-42.06537605503536,-136.95730720314495,25.13440860215053,25.537634408602145,995.748244016649,1014.2971730835933,57688796385384560328544406310,0.0,0.47907706093189967,4,4
185482,4996,358,3,39.549731182795696,3,0.6666666666666667,33.333333333333336,0.023867888014449737,0,0,0,0,58,99,87,70,7738.976628001122,7784.402219109921,-45.425591108798955,-42.06537605503536,24.865591397849443,25.13440860215053,983.4274554861826,995.748244016649,57688796385384560328544406310,0.0,0.4788082437275986,4,4
185482,4997,359,3,39.48252688172043,3,0.6666666666666667,33.333333333333336,0.023603766284019077,50,1,0,1,58,100,88,70,7640.2269531832235,7738.976628001122,-98.74967481789807,-45.425591108798955,24.596774193548384,24.865591397849443,971.1427983003815,983.4274554861826,57688796385384560328544406310,0.0,0.47885304659498207,4,4
185482,4998,360,3,39.38172043010753,3,0.6666666666666667,33.333333333333336,0.02320783909231562,0,0,0,0,58,100,88,70,7586.558899072922,7640.2269531832235,-53.668054110301824,-98.74967481789807,24.19354838709677,24.596774193548384,952.7835587929238,971.1427983003815,57688796385384560328544406310,0.0,0.478584229390681,4,4
185482,4999,361,3,39.314516129032256,3,0.6666666666666667,33.333333333333336,0.022944057746841957,50,1,0,1,58,101,89,70,7479.657089615181,7586.558899072922,-106.90180945774097,-53.668054110301824,23.924731182795682,24.19354838709677,940.5892299687819,952.7835587929238,57688796385384560328544406310,0.0,0.47876344086021505,4,4
185482,5000,362,3,39.21370967741936,3,0.6666666666666667,33.333333333333336,0.02254864063909289,0,0,0,0,58,101,89,70,7417.972393407526,7479.657089615181,-61.68469620765396,-106.90180945774097,23.521505376344095,23.924731182795682,922.3654830038159,940.5892299687819,57688796385384560328544406310,0.0,0.4789426523297491,4,4
187103,4960,282,3,40.49479166666665,5,0.6770833333333333,32.291666666666664,0.031610637230306084,50,1,0,1,41,81,74,48,24076.04445582061,24056.87941675811,19.16503906249909,112.46811549841823,32.81249999999994,35.353535353535335,1328.735351562497,1454.0926946229968,30734003094969485494704327590,0.0,0.48336640211640214,4,4
187103,4961,283,3,42.88194444444444,5,0.6979166666666667,30.208333333333332,0.04929101958136394,0,0,0,0,41,81,74,48,24518.52613020333,24076.04445582061,442.48167438271605,19.16503906249909,50.69444444444444,32.81249999999994,2173.876350308642,1328.735351562497,30734003094969485494704327590,8.0,0.4830853174603174,4,4
187103,4962,284,3,42.88690476190475,5,0.6979166666666667,30.208333333333332,0.04931126287764789,0,0,0,0,41,81,74,48,24961.51082408088,24518.52613020333,442.98469387755017,442.48167438271605,50.71428571428568,50.69444444444444,2174.9787414965967,2173.876350308642,30734003094969485494704327590,0.0,0.4822829131652661,4,4
187103,4963,285,3,43.014705882352935,5,0.6979166666666667,30.208333333333332,0.049833094897472605,0,0,0,0,41,81,74,48,25417.52353553801,24961.51082408088,456.01271145713133,442.98469387755017,51.22549019607841,50.71428571428568,2203.4493944636665,2174.9787414965967,30734003094969485494704327590,0.0,0.48343731431966724,4,4
187103,4964,286,3,42.80024509803921,5,0.6979166666666667,30.208333333333332,0.048957712924359735,100,1,1,0,41,82,74,49,25751.748503098563,25417.52353553801,334.2249675605534,456.01271145713133,50.36764705882352,51.22549019607841,2155.7476391291807,2203.4493944636665,30734003094969485494704327590,0.0,0.4844399881164587,4,4
187103,4965,287,3,42.675781250000014,5,0.6979166666666667,30.208333333333332,0.048450347881087895,100,1,1,0,41,83,74,50,26073.49753331775,25751.748503098563,321.74903021918556,334.2249675605534,49.86979166666673,50.36764705882352,2128.232320149743,2155.7476391291807,30734003094969485494704327590,0.0,0.4838458110516934,4,4
187103,4966,288,3,42.613636363636374,5,0.6979166666666667,30.208333333333332,0.04819720382634289,0,0,0,0,41,83,74,50,26489.063706412333,26073.49753331775,415.5661730945833,321.74903021918556,49.62121212121217,49.86979166666673,2114.540289256201,2128.232320149743,30734003094969485494704327590,0.0,0.4839943553178847,4,4
187103,4967,289,3,42.675781250000014,5,0.6979166666666667,30.208333333333332,0.048450347881087895,0,0,0,0,41,83,74,50,26910.81273663152,26489.063706412333,421.74903021918556,415.5661730945833,49.86979166666673,49.62121212121217,2128.232320149743,2114.540289256201,30734003094969485494704327590,0.0,0.4836647727272727,4,4
187103,4968,290,3,42.61067708333334,5,0.7083333333333333,29.166666666666668,0.052232199317060815,100,1,1,0,42,83,75,50,27333.77840096529,26910.81273663152,422.96566433376825,421.74903021918556,53.7760416666667,49.86979166666673,2291.4335462782137,2128.232320149743,30734003094969485494704393126,0.0,0.4836253156565657,4,4
187103,4969,291,3,42.26641414141415,5,0.7083333333333333,29.166666666666668,0.05082669932639312,0,0,0,0,42,83,75,50,27820.1919365739,27333.77840096529,486.4135356086124,422.96566433376825,52.39898989898994,53.7760416666667,2214.7174076624856,2291.4335462782137,30734003094969485494704393126,0.0,0.48486705288175874,4,4
187103,4970,292,3,41.94240196078432,5,0.7083333333333333,29.166666666666668,0.049507301436542764,0,0,0,0,42,83,75,50,28273.069585795354,27820.1919365739,452.87764922145413,486.4135356086124,51.10294117647062,52.39898989898994,2143.380100201847,2214.7174076624856,30734003094969485494704393126,0.0,0.48567927170868347,4,4
187103,4971,293,3,41.577380952380956,5,0.7083333333333333,29.166666666666668,0.048024876194863515,0,0,0,0,42,83,75,50,28689.172902121885,28273.069585795354,416.10331632653083,452.87764922145413,49.64285714285715,51.10294117647062,2064.019982993198,2143.380100201847,30734003094969485494704393126,0.0,0.48578042328042326,4,4
187103,4972,294,3,41.6360294117647,5,0.7083333333333333,29.166666666666668,0.048262777184868974,0,0,0,0,42,83,75,50,29111.11293119724,28689.172902121885,421.94002907535526,416.10331632653083,49.87745098039214,49.64285714285715,2076.6990160034593,2064.019982993198,30734003094969485494704393126,0.0,0.4851190476190476,4,4
187103,4973,295,3,41.57475490196079,5,0.7083333333333333,29.166666666666668,0.04801422643746295,50,1,0,1,42,84,76,50,29476.955545816618,29111.11293119724,365.8426146193774,421.94002907535526,49.63235294117648,49.87745098039214,2063.4529087370247,2076.6990160034593,30734003094969485494704393126,0.0,0.48480392156862745,4,4
187103,4974,296,3,41.571969696969695,5,0.71875,28.125,0.052033711982411156,50,1,0,1,43,84,76,51,29950.2395219415,29476.955545816618,473.28397612488504,365.8426146193774,53.78787878787878,49.63235294117648,2236.0680670339757,2063.4529087370247,30734003094969485563423869862,0.0,0.4852384135472371,4,4
187103,4975,297,3,41.41414141414141,5,0.71875,28.125,0.05139160156250002,0,0,0,0,43,84,76,51,30456.644640041693,29950.2395219415,506.4051181001936,473.28397612488504,53.15656565656565,53.78787878787878,2201.4335271911023,2236.0680670339757,30734003094969485563423869862,0.0,0.4849970291146762,4,4
187103,4976,298,3,40.99264705882353,5,0.71875,28.125,0.049680624556423,0,0,0,0,43,84,76,51,30918.950003363494,30456.644640041693,462.3053633217993,506.4051181001936,51.470588235294116,53.15656565656565,2109.9156574394465,2201.4335271911023,30734003094969485563423869862,0.0,0.48445378151260504,4,4
187103,4977,299,3,40.931372549019606,5,0.71875,28.125,0.04943235572374645,0,0,0,0,43,84,76,51,31374.962714820627,30918.950003363494,456.0127114571317,462.3053633217993,51.225490196078425,51.470588235294116,2096.7296232218373,2109.9156574394465,30734003094969485563423869862,0.0,0.4843487394957983,4,4
187103,4978,300,3,40.655637254901954,5,0.71875,28.125,0.04831659775546369,100,1,1,0,43,85,76,52,31703.030194876374,31374.962714820627,328.0674800557472,456.0127114571317,50.12254901960782,51.225490196078425,2037.764171232217,2096.7296232218373,30734003094969485563423869862,0.0,0.4847927807486631,4,4
187103,4979,301,3,40.81439393939394,5,0.71875,28.125,0.048958713920350755,0,0,0,0,43,85,76,52,32147.113069072882,31703.030194876374,444.0828741965104,328.0674800557472,50.75757575757575,50.12254901960782,2071.639692378328,2037.764171232217,30734003094969485563423869862,0.0,0.483270202020202,4,4
187103,4980,302,3,40.782828282828284,5,0.71875,28.125,0.0488309790550414,50,1,0,1,43,86,77,52,32537.995536423154,32147.113069072882,390.88246735027053,444.0828741965104,50.631313131313135,50.75757575757575,2064.8881491684524,2071.639692378328,30734003094969485563423869862,0.0,0.4833096590909091,4,4
187103,4981,303,3,40.75126262626262,5,0.71875,28.125,0.04870327529526361,0,0,0,0,43,86,77,52,32975.68556805258,32537.995536423154,437.6900316294252,390.88246735027053,50.50505050505049,50.631313131313135,2058.1445770839705,2064.8881491684524,30734003094969485563423869862,0.0,0.48299400252525254,4,4
187103,4982,304,3,40.68813131313132,5,0.71875,28.125,0.04844796104686548,0,0,0,0,43,86,77,52,33407.0146416165,32975.68556805258,431.329073563923,437.6900316294252,50.25252525252529,50.50505050505049,2044.6813462911966,2058.1445770839705,30734003094969485563423869862,0.0,0.48283617424242425,4,4
