period,entries,exits,firms,maxage,minage,avgage,actfirms,inactfirms,surviv,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
27,0,0,31,26,1,16.322580645161292,31,0,31,38.95887062110467,0.6058467741935484,47.55859375,1009.765625,32.57308467741935,3
28,1,1,32,27,0,16.78125,32,0,31,38.964449302519235,0.6057942708333333,47.3169191919192,1010.7323232323239,31.58538510101012,0
29,0,0,31,28,1,18.225806451612904,31,0,31,38.931150077359455,0.6061827956989246,47.52604166666667,1009.895833333334,32.57728494623658,0
30,3,2,34,29,0,17.529411764705884,34,0,32,38.940329218106996,0.6056985294117645,46.875000000000014,1012.5000000000018,29.779411764705937,0
31,3,0,35,30,0,17.942857142857143,35,0,35,38.75915356965317,0.5943452380952381,47.771990740740726,1008.912037037035,28.826058201058142,6
32,3,2,38,31,0,17.44736842105263,38,0,36,38.73679344955097,0.5945723684210527,47.19551282051281,1011.217948717947,26.61099865047229,0
33,1,4,37,32,0,18.89189189189189,37,0,33,38.73336226851851,0.5945945945945947,47.36842105263157,1010.5263157894719,27.311522048364107,0
34,0,0,33,33,2,20.78787878787879,33,0,33,38.5907696513182,0.598169191919192,47.82475490196078,1008.7009803921562,30.566696375519886,0
35,1,0,34,34,0,21.147058823529413,34,0,34,38.533806885168595,0.5986519607843138,47.559523809523796,1009.7619047619027,29.698879551820667,0
36,4,4,38,35,0,19.81578947368421,35,3,34,38.58024250390521,0.6038690476190476,46.84606481481481,1012.6157407407397,28.93187830687828,0
37,3,2,37,36,0,20.945945945945947,37,0,35,38.53737811484292,0.598536036036036,46.984649122807014,1012.061403508771,27.35301090564246,0
38,4,5,39,37,0,20.76923076923077,34,5,34,38.194199317566756,0.603860294117647,47.05357142857143,1011.7857142857149,29.758403361344556,8
39,2,2,36,38,0,22.25,32,4,34,38.17345324340078,0.6061197916666665,47.28535353535354,1010.858585858587,31.589330808080845,0
40,3,2,37,39,0,22.56756756756757,33,4,35,38.13826996044239,0.6066919191919191,46.99754901960785,1012.00980392157,30.66696375519909,0
41,0,0,35,40,1,23.97142857142857,31,4,35,38.06731594762824,0.6092069892473118,47.23307291666668,1011.0677083333348,32.61508736559145,0
42,3,2,38,41,0,23.0,33,5,36,38.00641993957701,0.6120580808080808,46.47671568627452,1014.0931372549032,30.7300950683304,0
43,2,1,38,42,0,23.94736842105263,33,5,37,37.84009240246406,0.613320707070707,46.35416666666667,1014.5833333333342,30.74494949494952,0
44,4,6,41,43,0,23.097560975609756,36,5,35,37.90129781420766,0.6122685185185185,45.83333333333334,1016.6666666666677,28.24074074074077,0
45,3,3,38,44,0,25.394736842105264,33,5,35,37.59755410732963,0.615530303030303,46.139705882352956,1015.4411764705899,30.770944741533025,0
46,2,1,37,45,0,26.27027027027027,32,5,36,37.52151239943602,0.6165364583333333,46.27525252525254,1014.8989898989915,31.715593434343486,0
47,1,2,37,46,0,27.243243243243242,32,5,35,37.52151239943602,0.6165364583333333,46.27525252525254,1014.8989898989915,31.715593434343486,0
48,2,4,37,47,0,27.91891891891892,32,5,33,37.477971969979684,0.6168619791666665,46.243686868686886,1015.0252525252547,31.71953914141421,0
49,5,5,38,48,0,25.394736842105264,35,3,33,37.60349095254352,0.6151785714285714,45.74652777777778,1017.0138888888889,29.057539682539684,0
50,1,2,34,49,0,29.352941176470587,31,3,32,37.44289489450935,0.617271505376344,46.45182291666668,1014.1927083333346,32.71589381720434,0
