period,entries,exits,firms,maxage,minage,avgage,actfirms,inactfirms,surviv,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
76,1,0,32,74,0,47.75,32,0,32,36.56582529076961,0.630859375,44.88636363636365,1020.4545454545473,31.889204545454604,0
77,0,0,32,75,1,48.75,32,0,32,36.56582529076961,0.630859375,44.88636363636365,1020.4545454545473,31.889204545454604,0
78,0,0,32,76,2,49.75,32,0,32,36.56582529076961,0.630859375,44.88636363636365,1020.4545454545473,31.889204545454604,0
79,1,0,33,77,0,49.21212121212121,33,0,33,36.58257339412847,0.6306818181818181,44.66911764705883,1021.3235294117661,30.94919786096261,0
80,1,3,34,78,0,48.73529411764706,34,0,31,36.598338380309016,0.6305147058823528,44.46428571428572,1022.1428571428582,30.063025210084067,0
81,0,0,31,79,5,52.354838709677416,31,0,31,36.523778359511354,0.6313844086021505,45.084635416666664,1019.6614583333327,32.89230510752686,0
82,1,0,32,80,0,51.6875,32,0,32,36.54248628809436,0.6311848958333333,44.854797979797986,1020.580808080809,31.89315025252528,0
83,0,0,32,81,1,52.6875,32,0,32,36.54248628809436,0.6311848958333333,44.854797979797986,1020.580808080809,31.89315025252528,0
84,1,0,33,82,0,52.06060606060606,33,0,33,36.52931062060138,0.6313131313131313,44.60784313725491,1021.5686274509816,30.956625074272168,0
85,0,0,33,83,1,53.06060606060606,33,0,33,36.52931062060138,0.6313131313131313,44.60784313725491,1021.5686274509816,30.956625074272168,0
86,0,0,33,84,2,54.06060606060606,33,0,33,36.52931062060138,0.6313131313131313,44.60784313725491,1021.5686274509816,30.956625074272168,0
87,1,1,34,85,0,53.44117647058823,34,0,33,36.47894838960031,0.6317401960784312,44.3452380952381,1022.6190476190485,30.077030812324956,0
88,1,1,34,86,0,52.23529411764706,34,0,33,36.45821208241182,0.6320465686274509,44.3154761904762,1022.7380952380962,30.08053221288518,0
89,2,1,35,87,0,51.68571428571428,35,0,34,36.384147260532046,0.6327380952380951,44.03935185185186,1023.842592592594,29.252645502645542,0
90,0,0,34,88,1,54.0,34,0,34,36.36354821193079,0.6329656862745097,44.22619047619048,1023.0952380952388,30.091036414565846,0
91,1,0,35,89,0,53.42857142857143,35,0,35,36.320825798673894,0.6333333333333332,43.98148148148149,1024.0740740740755,29.2592592592593,0
92,1,2,36,90,0,52.916666666666664,36,0,34,36.34157509157508,0.6331018518518516,43.806306306306325,1024.7747747747776,28.465965965966046,0
93,0,0,34,91,2,56.55882352941177,34,0,34,36.29885993485343,0.6335784313725489,44.16666666666668,1023.3333333333347,30.098039215686317,0
94,1,0,35,92,0,55.91428571428571,35,0,35,35.873983739837406,0.6357142857142856,43.75000000000001,1025.000000000001,29.285714285714313,0
95,0,1,35,93,1,56.91428571428571,35,0,34,35.873983739837406,0.6357142857142856,43.75000000000001,1025.000000000001,29.285714285714313,0
96,0,0,34,94,2,57.088235294117645,34,0,34,35.82945961650202,0.6363357843137254,43.89880952380953,1024.4047619047633,30.12955182072833,0
97,0,0,34,95,3,58.088235294117645,34,0,34,35.82945961650202,0.6363357843137254,43.89880952380953,1024.4047619047633,30.12955182072833,0
98,0,0,34,96,4,59.088235294117645,34,0,34,35.82945961650202,0.6363357843137254,43.89880952380953,1024.4047619047633,30.12955182072833,0
99,0,0,34,97,5,60.088235294117645,34,0,34,35.82945961650202,0.6363357843137254,43.89880952380953,1024.4047619047633,30.12955182072833,0
100,0,1,34,98,6,61.088235294117645,34,0,33,35.82945961650202,0.6363357843137254,43.89880952380953,1024.4047619047633,30.12955182072833,0
