firm_id,period,age,status,price,prox_opt_tech,mc,mkt_share,inv_res,researching,innovating,imitating,attraction_res,attraction_no_res,attraction_inn,attraction_imi,wealth,previous_wealth,profits,previous_profits,output,previous_output,revenues,previous_revenues,technology
169280,5000,768,2,40.090460526315766,0.5520833333333333,44.791666666666664,0.0,0,0,0,0,114,198,173,139,11626.3138960959,11826.3138960959,-200.0,-200.0,0,0,0.0,0.0,8066077879410718262553589654
169506,5000,762,2,40.090460526315766,0.5520833333333333,44.791666666666664,0.0,0,0,0,0,91,177,143,125,22668.234230609993,22868.234230609993,-200.0,-200.0,0,0,0.0,0.0,77682392355405579315307425181
177222,5000,569,3,40.090460526315766,0.6666666666666667,33.333333333333336,0.025997996097663952,0,0,0,0,73,136,125,84,63649.648651610165,62340.651179191154,1308.9974724190104,1348.1578166989557,223.3193825308142,225.28140692680432,8952.976890112817,9057.538047592434,56653732430105695383686590464
177530,5000,561,3,40.090460526315766,0.6145833333333333,38.541666666666664,0.005958972736381336,100,1,1,0,73,145,122,96,76731.84219621496,76952.5644015097,-220.72220529474316,-109.25479390207853,51.1867955902267,54.54181430859452,2052.1022080785774,2192.877632575002,55598320576329495807256535060
177781,5000,555,2,40.090460526315766,0.5625,43.75,0.0,100,1,1,0,61,130,107,84,187516.69247202866,187816.69247202866,-300.0,-200.0,0,0,0.0,0.0,33755543789500944292794973568
178471,5000,538,3,40.090460526315766,0.65625,34.375,0.021990191425407434,0,0,0,0,83,151,128,106,174729.61845871012,173850.00874428434,879.6097144257708,864.3923007302415,188.89286514269676,191.1334884031624,7572.801953705972,7684.605964588949,72734223373928544331907011860
180253,5000,493,2,40.090460526315766,0.5729166666666667,42.708333333333336,0.0,100,1,1,0,75,127,113,89,147287.4785697624,147587.4785697624,-300.0,-250.0,0,0,0.0,0.0,30247689541029515965752521402
181599,5000,460,3,40.090460526315766,0.625,37.5,0.009966777408637854,0,0,0,0,61,122,98,85,4284.785650395116,4263.007742597599,21.777907797517827,39.94473436962002,85.61331297834415,88.68973283223643,3432.277144485424,3565.8097155784862,17700876499121730674302817286
181687,5000,457,3,40.090460526315766,0.625,37.5,0.009966777408637854,0,0,0,0,67,129,118,78,250344.23985564354,250322.46194784602,21.777907797517827,39.94473436962002,85.61331297834415,88.68973283223643,3432.277144485424,3565.8097155784862,13482239827033908548236035100
182277,5000,443,2,40.090460526315766,0.5625,43.75,0.0,0,0,0,0,60,112,92,80,85359.17472194295,85559.17472194295,-200.0,-200.0,0,0,0.0,0.0,68129346588127286475253713848
184296,5000,392,2,40.090460526315766,0.5208333333333333,47.916666666666664,0.0,0,0,0,0,59,111,91,79,36397.264534273316,36597.264534273316,-200.0,-300.0,0,0,0.0,0.0,64694961307159245673685401562
187259,5000,318,2,40.090460526315766,0.5625,43.75,0.0,0,0,0,0,34,87,63,58,49070.58503232457,49270.58503232457,-200.0,-200.0,0,0,0.0,0.0,15038073640213869686766021630
187865,5000,303,3,40.090460526315766,0.6041666666666667,39.583333333333336,0.0019511680641247898,0,0,0,0,51,91,77,65,162962.99133615772,163154.4917433195,-191.50040716175985,-187.31282524952357,16.760278202109006,20.393895784952374,671.9272716717217,819.945549571508,58502748060893859213050389784
188079,5000,298,2,40.090460526315766,0.5520833333333333,44.791666666666664,0.0,100,1,1,0,38,89,61,66,13382.85970619665,13682.85970619665,-300.0,-250.0,0,0,0.0,0.0,57119729703840198830545270574
188237,5000,294,2,40.090460526315766,0.5416666666666667,45.833333333333336,0.0,100,1,1,0,48,82,69,61,19986.07304500779,20286.07304500779,-300.0,-200.0,0,0,0.0,0.0,77913253025132113204374529584
188257,5000,293,2,40.090460526315766,0.59375,40.625,0.0,100,1,1,0,40,93,74,59,20466.38068520892,20766.38068520892,-300.0,-200.0,0,0,0.0,0.0,57612813329686498036634858284
188357,5000,291,2,40.090460526315766,0.59375,40.625,0.0,0,0,0,0,39,95,80,54,183844.16027493187,184044.16027493187,-200.0,-300.0,0,0,0.0,0.0,74999328913467261476950807574
188485,5000,287,2,40.090460526315766,0.5833333333333333,41.666666666666664,0.0,0,0,0,0,42,78,63,57,75733.41415362232,75933.41415362232,-200.0,-250.0,0,0,0.0,0.0,75233056991629111271188612374
188542,5000,286,2,40.090460526315766,0.53125,46.875,0.0,0,0,0,0,49,82,79,52,97673.35263051341,97873.35263051341,-200.0,-250.0,0,0,0.0,0.0,77732638409539036651428330252
188624,5000,284,3,40.090460526315766,0.6354166666666667,36.458333333333336,0.013974582080894372,0,0,0,0,43,87,71,59,99515.3013393672,99279.30140725218,235.99993211502334,260.28575956557245,120.03983036646162,122.83765135587835,4812.45208089227,4938.741798581971,51079977802265382519822169500
189120,5000,272,3,40.090460526315766,0.6458333333333333,35.416666666666664,0.01798238675315092,100,1,1,0,44,83,64,63,60281.29501778719,59859.35115012941,421.9438676577756,451.76828168578083,154.46634775457932,156.98556987952048,6192.627017299126,6311.673881585464,65335504972100076883002500640
189126,5000,271,2,40.090460526315766,0.5520833333333333,44.791666666666664,0.0,0,0,0,0,41,80,71,50,46269.926448302416,46469.926448302416,-200.0,-200.0,0,0,0.0,0.0,57287784023801118875877457178
189288,5000,267,3,40.090460526315766,0.6145833333333333,38.541666666666664,0.005958972736381336,50,1,0,1,47,89,75,61,411869.9830214407,412040.70522673544,-170.72220529474316,-109.25479390207853,51.1867955902267,54.54181430859452,2052.1022080785774,2192.877632575002,77865945865740910917516070430
189349,5000,266,2,40.090460526315766,0.5833333333333333,41.666666666666664,0.0,0,0,0,0,49,84,77,56,244085.18263156645,244285.18263156645,-200.0,-200.0,0,0,0.0,0.0,54798568061357010404610844596
189355,5000,266,2,40.090460526315766,0.5833333333333333,41.666666666666664,0.0,0,0,0,0,39,82,65,56,411421.6812053007,411621.6812053007,-200.0,-200.0,0,0,0.0,0.0,66249737007907110572802717454
189423,5000,264,2,40.090460526315766,0.59375,40.625,0.0,0,0,0,0,35,82,58,59,215817.10898229352,216017.10898229352,-200.0,-250.0,0,0,0.0,0.0,35000066662870192078832647982
189480,5000,263,2,40.090460526315766,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,45,84,73,56,198859.88981546744,199059.88981546744,-200.0,-200.0,0,0,0.0,0.0,77710140245691107569622422917
190006,5000,249,2,40.090460526315766,0.5833333333333333,41.666666666666664,0.0,0,0,0,0,34,76,60,50,118056.88682190196,118256.88682190196,-200.0,-200.0,0,0,0.0,0.0,72110042660081089106505906124
190355,5000,241,3,40.090460526315766,0.6041666666666667,39.583333333333336,0.0019511680641247898,0,0,0,0,48,80,69,59,7735.661823248583,7927.162230410342,-191.50040716175985,-237.31282524952357,16.760278202109006,20.393895784952374,671.9272716717217,819.945549571508,26031031912709348327285859702
190455,5000,238,2,40.090460526315766,0.5729166666666667,42.708333333333336,0.0,100,1,1,0,35,56,47,44,23999.3425336351,24299.3425336351,-300.0,-200.0,0,0,0.0,0.0,67183684007799583371705558944
191366,5000,215,3,40.090460526315766,0.625,37.5,0.009966777408637854,0,0,0,0,40,68,62,46,231121.1928371045,231099.41492930698,21.777907797517827,39.94473436962002,85.61331297834415,88.68973283223643,3432.277144485424,3565.8097155784862,75825486572663527284297541616
191894,5000,202,2,40.090460526315766,0.5729166666666667,42.708333333333336,0.0,50,1,0,1,30,70,53,47,205604.88446520973,205854.88446520973,-250.0,-200.0,0,0,0.0,0.0,70287250696271674088964073220
192938,5000,176,2,40.090460526315766,0.48958333333333337,51.041666666666664,0.0,0,0,0,0,27,61,43,45,13510.542783300734,13710.542783300734,-200.0,-250.0,0,0,0.0,0.0,77940736642189580495575119549
195093,5000,122,2,40.090460526315766,0.5833333333333333,41.666666666666664,0.0,0,0,0,0,25,39,32,32,88842.90410939572,89042.90410939572,-200.0,-200.0,0,0,0.0,0.0,28813898787382327432381441098
195467,5000,113,3,40.090460526315766,0.6145833333333333,38.541666666666664,0.005958972736381336,0,0,0,0,19,40,27,32,7681.602757561805,7802.324962856548,-120.72220529474315,-109.25479390207853,51.1867955902267,54.54181430859452,2052.1022080785774,2192.877632575002,22604657701762062522765253688
195590,5000,110,3,40.090460526315766,0.6875,31.25,0.03401360544217702,0,0,0,0,29,41,37,33,44725.05107570404,42342.11235362281,2382.9387220812273,2429.1133394091503,292.1724173070494,293.5772439740884,11713.326762926521,11803.402213599413,5439459263001925759181230760
195837,5000,104,3,40.090460526315766,0.6666666666666667,33.333333333333336,0.025997996097663952,100,1,1,0,19,37,32,24,89283.83014367796,88074.83267125895,1208.9974724190104,1298.1578166989557,223.3193825308142,225.28140692680432,8952.976890112817,9057.538047592434,36217373058745918509301093850
195884,5000,102,2,40.090460526315766,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,14,31,25,20,32820.38490866201,33020.38490866201,-200.0,-200.0,0,0,0.0,0.0,74991078266747921251069637678
195914,5000,102,3,40.090460526315766,0.6458333333333333,35.416666666666664,0.01798238675315092,0,0,0,0,22,43,30,35,43061.308429444485,42539.36456178671,521.9438676577756,551.7682816857808,154.46634775457932,156.98556987952048,6192.627017299126,6311.673881585464,67316949285691659005395937202
195989,5000,100,3,40.090460526315766,0.6458333333333333,35.416666666666664,0.01798238675315092,0,0,0,0,35,38,38,35,31146.21327408177,30624.26940642399,521.9438676577756,451.76828168578083,154.46634775457932,156.98556987952048,6192.627017299126,6311.673881585464,67170409125553892620817698834
196015,5000,99,2,40.090460526315766,0.44791666666666663,55.208333333333336,0.0,100,1,1,0,23,47,39,31,17902.855447617476,18202.855447617476,-300.0,-300.0,0,0,0.0,0.0,74368229551397989216472569007
196116,5000,97,2,40.090460526315766,0.5625,43.75,0.0,100,1,1,0,19,36,32,23,50000.669749150875,50300.669749150875,-300.0,-250.0,0,0,0.0,0.0,76447936671230580247448908596
196587,5000,85,3,40.090460526315766,0.6145833333333333,38.541666666666664,0.005958972736381336,0,0,0,0,20,33,31,22,24629.110448974578,24749.83265426932,-120.72220529474315,-109.25479390207853,51.1867955902267,54.54181430859452,2052.1022080785774,2192.877632575002,70267714251988404153799726494
196646,5000,83,2,40.090460526315766,0.5625,43.75,0.0,100,1,1,0,18,34,25,27,65372.21469342105,65672.21469342105,-300.0,-200.0,0,0,0.0,0.0,54653330332802658123727606907
196721,5000,81,3,40.090460526315766,0.6145833333333333,38.541666666666664,0.005958972736381336,0,0,0,0,25,37,35,27,159236.97506406668,159357.6972693614,-120.72220529474315,-109.25479390207853,51.1867955902267,54.54181430859452,2052.1022080785774,2192.877632575002,59579292849826186122592781979
197059,5000,73,2,40.090460526315766,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,20,31,28,23,-143.17241190202458,56.82758809797542,-200.0,-250.0,0,0,0.0,0.0,44672558656854112835701040766
197081,5000,72,2,40.090460526315766,0.5833333333333333,41.666666666666664,0.0,0,0,0,0,19,27,27,19,27243.302855142447,27443.302855142447,-200.0,-300.0,0,0,0.0,0.0,35066627807333384880008582302
197591,5000,60,3,40.090460526315766,0.6458333333333333,35.416666666666664,0.01798238675315092,0,0,0,0,16,25,20,21,92845.61813761474,92323.67426995697,521.9438676577756,551.7682816857808,154.46634775457932,156.98556987952048,6192.627017299126,6311.673881585464,74823173380702211913245881467
197849,5000,53,2,40.090460526315766,0.59375,40.625,0.0,0,0,0,0,22,19,22,19,824.0308240915429,1024.0308240915429,-200.0,-200.0,0,0,0.0,0.0,77066711309916832630641099888
198012,5000,49,3,40.090460526315766,0.6041666666666667,39.583333333333336,0.0019511680641247898,100,1,1,0,20,24,19,25,26491.748952139562,26783.24935930132,-291.5004071617599,-187.31282524952357,16.760278202109006,20.393895784952374,671.9272716717217,819.945549571508,15824195824135350135978040426
198111,5000,47,2,40.090460526315766,0.5104166666666667,48.958333333333336,0.0,50,1,0,1,18,22,24,16,11818.852541189995,12068.852541189995,-250.0,-250.0,0,0,0.0,0.0,29886112790071979110040516286
198841,5000,28,3,40.090460526315766,0.6145833333333333,38.541666666666664,0.005958972736381336,0,0,0,0,13,19,15,17,9145.216593594421,9265.938798889165,-120.72220529474315,-209.25479390207852,51.1867955902267,54.54181430859452,2052.1022080785774,2192.877632575002,51546577630692875274112802090
199646,5000,8,3,40.090460526315766,0.625,37.5,0.009966777408637854,50,1,0,1,12,11,11,12,127.8450029609746,156.06709516345677,-28.222092202482173,-109.25479390207853,85.61331297834415,54.54181430859452,3432.277144485424,2192.877632575002,77090016967005532241025078582
199776,5000,5,3,40.090460526315766,0.625,37.5,0.009966777408637854,0,0,0,0,10,11,11,10,398.7493585573071,376.97145075978926,21.777907797517827,39.94473436962002,85.61331297834415,88.68973283223643,3432.277144485424,3565.8097155784862,19807915456384122073611538207
199957,5000,1,3,40.090460526315766,0.625,37.5,0.009966777408637854,0,0,0,0,10,10,10,10,61.72264216713785,39.94473436962002,21.777907797517827,39.94473436962002,85.61331297834415,88.68973283223643,3432.277144485424,3565.8097155784862,25243199032673146265166844691
199985,5000,0,3,40.090460526315766,0.625,37.5,0.009966777408637854,0,0,0,0,10,10,10,10,21.777907797517827,0,21.777907797517827,0,85.61331297834415,0,3432.277144485424,0,376690540169138800009827733
