period,entries,exits,firms,maxage,minage,avgage,actfirms,inactfirms,surviv,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
36,1,0,27,35,0,21.703703703703702,27,0,27,36.75848754099966,0.626929012345679,46.6889880952381,1013.2440476190483,37.52755731922401,0
37,2,1,29,36,0,21.137931034482758,29,0,28,36.85590515275879,0.6257183908045977,46.18055555555556,1015.2777777777778,35.009578544061306,0
38,1,1,29,37,0,22.103448275862068,29,0,28,36.85590515275879,0.6257183908045977,46.18055555555556,1015.2777777777778,35.009578544061306,0
39,3,3,31,38,0,21.580645161290324,31,0,28,36.97456460494299,0.6239919354838709,45.80078125000001,1016.7968750000011,32.79989919354843,0
40,1,2,29,39,0,24.03448275862069,29,0,27,38.13190131124913,0.6023706896551726,48.43749999999999,1006.2499999999991,34.69827586206893,8
41,2,3,29,40,0,24.344827586206897,29,0,26,37.91382458316108,0.6066810344827587,48.020833333333336,1007.9166666666672,34.7557471264368,0
42,2,2,28,41,0,24.25,28,0,26,37.90799600912201,0.6101190476190477,47.98850574712643,1008.0459770114937,36.00164203612478,0
43,6,6,32,42,0,22.03125,32,0,26,38.13816391941393,0.6067708333333333,47.222222222222236,1011.1111111111128,31.597222222222275,0
44,6,4,32,43,0,22.84375,32,0,28,37.91432876142976,0.6106770833333333,46.843434343434346,1012.626262626263,31.64457070707072,0
45,5,7,33,44,0,22.515151515151516,33,0,26,37.83178266473335,0.6123737373737375,46.44607843137254,1014.2156862745089,30.73380867498512,0
46,2,1,28,45,0,26.107142857142858,28,0,27,37.41238041110162,0.6183035714285715,47.198275862068954,1011.206896551723,36.11453201970439,0
47,2,1,29,46,0,26.137931034482758,29,0,28,37.437111233077204,0.6178160919540231,46.944444444444436,1012.222222222221,34.90421455938693,0
48,1,1,29,47,0,27.103448275862068,29,0,28,38.220007109765604,0.6102729885057471,47.673611111111114,1009.305555555556,34.80363984674331,5
49,1,1,29,48,0,28.06896551724138,29,0,28,38.238026424442616,0.6099137931034482,47.708333333333336,1009.1666666666671,34.79885057471266,0
50,2,1,30,49,0,28.066666666666666,30,0,29,38.20580606544293,0.6104166666666666,47.37903225806451,1010.4838709677417,33.68279569892472,0
