period,mktsize,meanmktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,avgmagtechshock
1503,4,4,0,1,42,0.0,0.023255813953488372,0.9767441860465116,43,950,600,350,0.631578947368421,13,6,7,365.7114379242236,0.48431155407899595,0.43084007024593607,0.20438887888323684,129508.13140822163,-77.47900796400495,129430.65240025762,934,3,183.0,37,6,14,36.22560504865525,0.6015019379844961,45.53179824561403,1017.8728070175428,27.510075865338994,0.0
1504,4,4,0,1,41,0.0,0.023809523809523808,0.9761904761904762,42,700,400,300,0.5714285714285714,10,4,6,367.2648294284384,0.4850827526132404,0.41909870905557156,0.2056000819109916,129573.74762854085,417.5760642399281,129991.32369278077,935,4,187.33333333333334,36,6,15,36.11925303248165,0.6034226190476191,45.46734234234235,1018.1306306306318,28.28140640640644,0.0
1505,4,4,1,0,42,0.023809523809523808,0.0,1.0,42,1500,1200,300,0.8,18,12,6,369.5938604367453,0.4843447541618273,0.4231332769794307,0.2083308024717736,129843.17440221988,-302.1519842643943,129541.0224179555,936,0,187.8095238095238,37,5,16,35.78570467993545,0.6059027777777778,45.20285087719298,1019.1885964912278,27.545637743006157,0.0
1506,4,4,0,1,41,0.0,0.023809523809523808,0.9761904761904762,42,850,600,250,0.7058823529411765,11,6,5,371.7274719318599,0.48419957413859854,0.42579275444715914,0.20983304836372185,129899.05698147493,407.4096116112486,130306.46659308618,937,1,188.8095238095238,37,5,16,35.67447832634184,0.6063988095238095,45.148026315789465,1019.4078947368411,27.551564722617325,0.0
1507,4,4,0,2,39,0.0,0.04878048780487805,0.9512195121951219,41,700,400,300,0.5714285714285714,10,4,6,380.023609945876,0.48346036585365854,0.4248687446002537,0.2145671766925172,129908.37191357992,973.6496913579902,130882.02160493791,938,2,192.65853658536585,38,3,16,35.453564940962764,0.608739837398374,45.13888888888887,1019.4444444444417,26.827485380116887,0.0
1508,4,4,0,1,38,0.0,0.02564102564102564,0.9743589743589743,39,1150,1000,150,0.8695652173913043,13,10,3,384.8466164036504,0.4816689158794422,0.40378523870236527,0.2168656213233524,129831.8483179126,1043.0695053161396,130874.91782322874,939,3,196.89743589743588,36,3,15,35.40860957642725,0.6111111111111112,45.21396396396397,1019.144144144145,28.309559559559585,0.0
1509,4,4,1,0,39,0.02564102564102564,0.0,1.0,39,750,300,450,0.4,12,3,9,385.4281447826792,0.48119095816464236,0.4039877231131648,0.21815232994699651,130004.0581121663,1471.4445864783818,131475.50269864468,940,0,197.07692307692307,36,3,17,35.21836351590107,0.6129807692307692,45.04504504504505,1019.8198198198204,28.328328328328343,0.0
1510,4,4,0,0,39,0.0,0.0,1.0,39,1050,600,450,0.5714285714285714,15,6,9,384.8512979450216,0.4813034188034188,0.4017490236033281,0.2184682180063847,130118.92804967145,1165.2876694262015,131284.21571909764,941,1,198.07692307692307,36,3,16,35.116123988226654,0.6140491452991452,44.93243243243244,1020.2702702702716,28.340840840840876,0.0
1511,4,4,2,1,40,0.04878048780487805,0.024390243902439025,0.975609756097561,41,1150,800,350,0.6956521739130435,15,8,7,373.25061778086166,0.48292682926829267,0.4128658274999726,0.21482646667831864,130654.64854570675,403.38565712530897,131058.03420283206,942,0,189.3658536585366,37,4,17,34.867903617903615,0.6158536585365854,44.407894736842124,1022.3684210526346,27.631578947368503,0.0
1512,4,4,1,0,41,0.024390243902439025,0.0,1.0,41,1000,600,400,0.6,14,6,8,374.9474146140844,0.4841463414634146,0.4144511541578433,0.21674469506501937,130822.85534972319,610.3382771622248,131433.19362688542,943,0,190.34146341463415,37,4,16,34.6538942479457,0.6173780487804879,44.24342105263159,1023.0263157894752,27.649359886202035,0.0
1513,4,4,1,1,41,0.023809523809523808,0.023809523809523808,0.9761904761904762,42,900,500,400,0.5555555555555556,13,5,8,367.2708481807198,0.48326800232288036,0.4163872121618588,0.21373959197402603,131081.84633875778,328.50817718609994,131410.35451594388,944,0,186.78571428571428,38,4,18,34.58789775691185,0.6183035714285714,43.990384615384635,1024.0384615384646,26.9483805668017,0.0
1514,4,4,1,0,42,0.023809523809523808,0.0,1.0,42,1050,900,150,0.8571428571428571,12,9,3,364.52985277388444,0.483376887340302,0.41153909170799907,0.21305337099051394,131246.0064308024,118.61748027616352,131364.62391107855,945,0,187.66666666666666,38,4,18,34.491971640079235,0.6200396825396826,43.83012820512822,1024.6794871794896,26.965249662618145,0.0
1515,4,4,0,0,42,0.0,0.0,1.0,42,750,400,350,0.5333333333333333,11,4,7,367.40959159980935,0.4829413472706156,0.41438014968009895,0.21505082595961042,131302.08462431462,498.32905760464064,131800.41368191925,946,1,188.66666666666666,40,2,20,34.36146917864814,0.621031746031746,43.77540650406506,1024.898373983743,25.622459349593576,0.0
1516,4,4,1,1,42,0.023255813953488372,0.023255813953488372,0.9767441860465116,43,1200,900,300,0.75,15,9,6,359.35629000897,0.4840577703949797,0.4143234892438228,0.21199372292666757,131602.0390459493,-341.5958981664121,131260.44314778288,947,0,185.25581395348837,38,5,12,34.264802859919484,0.6223352713178294,43.48290598290598,1026.068376068376,27.00179937022042,0.0
1517,4,4,0,3,39,0.0,0.07142857142857142,0.9285714285714286,42,1150,800,350,0.6956521739130435,15,8,7,372.15706232703025,0.4824332171893147,0.41648259177448277,0.2051070835677144,128957.11343277433,48.46010026296972,129005.5735330373,948,3,190.66666666666666,38,4,16,36.62367203113496,0.5972222222222222,46.07371794871794,1015.705128205127,26.729082321187555,8.0
1518,4,4,3,3,39,0.07142857142857142,0.07142857142857142,0.9285714285714286,42,1400,900,500,0.6428571428571429,19,9,10,360.9662449043836,0.4846956058846303,0.3988115541839252,0.20182441983051833,129525.18332315244,-449.1561910579519,129076.02713209449,949,0,188.26190476190476,35,7,14,36.328998483987114,0.6021825396825398,45.5150462962963,1017.9398148148149,29.083994708994712,0.0
1519,4,4,1,0,40,0.025,0.0,1.0,40,1300,900,400,0.6923076923076923,17,9,8,379.1866669460112,0.48330662393162394,0.39881353890628723,0.21127568516683137,129388.34372597089,512.4669598231587,129900.81068579404,950,0,198.5,33,7,19,36.00487834256806,0.6041666666666667,45.649509803921575,1017.4019607843146,30.830362448009534,0.0
1520,4,4,1,0,41,0.024390243902439025,0.0,1.0,41,1400,1000,400,0.7142857142857143,18,10,8,372.2378037034834,0.4850609756097561,0.403148672758052,0.2093042788498302,129746.60572562378,59.31831065761776,129805.9240362814,951,0,194.6341463414634,34,7,16,35.816633559242796,0.6056910569105691,45.29761904761906,1018.8095238095254,29.964985994397807,0.0
1521,4,4,0,1,40,0.0,0.024390243902439025,0.975609756097561,41,950,600,350,0.631578947368421,13,6,7,375.3028705643828,0.4847306910569105,0.4057581690839047,0.2117419846931788,129878.87577428427,598.782980752763,130477.65875503703,952,1,195.6341463414634,35,6,16,35.603899360357296,0.6072154471544715,45.16782407407408,1019.3287037037048,29.123677248677282,0.0
1522,4,4,0,0,40,0.0,0.0,1.0,40,900,700,200,0.7777777777777778,11,7,4,379.7567395790097,0.4846688034188034,0.398730834752981,0.21393205962848288,129819.89354263143,959.9959008487931,130779.88944348022,953,2,200.05,35,5,16,35.55046848381602,0.6083333333333334,45.22569444444446,1019.0972222222242,29.11706349206355,0.0
1523,4,4,0,2,38,0.0,0.05,0.95,40,1250,900,350,0.72,16,9,7,379.7454394126993,0.48436164529914527,0.3993927355278095,0.21473410277444677,129967.37423911178,620.9035279492483,130588.27776706104,954,3,201.05,35,5,15,35.400586454786236,0.6096354166666667,45.08101851851852,1019.6759259259259,29.133597883597883,0.0
1524,4,4,1,1,38,0.02564102564102564,0.02564102564102564,0.9743589743589743,39,1350,1000,350,0.7407407407407407,17,10,7,380.06355650329476,0.4834682860998651,0.38512389772305733,0.21604143278158108,130171.45691609979,744.6853741496592,130916.14229024945,955,0,202.05128205128204,34,5,18,35.184807123969506,0.6132478632478633,44.88095238095238,1020.4761904761906,30.0140056022409,0.0
1525,4,4,1,0,39,0.02564102564102564,0.0,1.0,39,1000,600,400,0.6,14,6,8,368.4060012932051,0.4841430499325236,0.37063922797285787,0.19823331303118247,128002.04554216399,631.3443511078917,128633.38989327189,956,0,200.97435897435898,36,3,14,37.69567475332,0.594017094017094,47.01576576576578,1011.9369369369385,28.109359359359402,7.666666666666667
1526,4,4,2,1,40,0.04878048780487805,0.024390243902439025,0.975609756097561,41,1500,1000,500,0.6666666666666666,20,10,10,352.47229083895655,0.4846290650406504,0.37473794134632854,0.19233134029318655,128561.193408068,-637.1483292936125,127924.04507877438,957,0,192.1219512195122,37,4,14,37.52736782354849,0.5960365853658536,46.46381578947369,1014.1447368421063,27.40931721194882,0.0
1527,4,4,4,1,43,0.09090909090909091,0.022727272727272728,0.9772727272727273,44,1200,1000,200,0.8333333333333334,14,10,4,334.9966219297247,0.4859275898520084,0.3898362892223739,0.18744467471334997,129554.63927469142,-1319.9266975308574,128234.71257716056,958,0,179.9318181818182,38,6,14,36.9599818099136,0.6008522727272727,45.486111111111114,1018.0555555555561,26.790935672514635,0.0
1528,4,4,2,2,43,0.044444444444444446,0.044444444444444446,0.9555555555555556,45,1000,700,300,0.7,13,7,6,326.11260543783703,0.48787878787878786,0.3876319257561158,0.1843317053722715,129951.54303200802,-1524.2327442329372,128427.31028777508,959,0,176.4,40,5,15,36.783821721651876,0.6034722222222222,45.09654471544715,1019.613821138211,25.490345528455276,0.0
1529,4,4,1,0,44,0.022727272727272728,0.0,1.0,44,1250,1000,250,0.8,15,10,5,330.8797129285937,0.4865992776603241,0.3827696208174298,0.18711620507556348,129970.32470703126,-1449.0912543402767,128521.23345269098,960,0,175.9090909090909,39,5,16,36.64327731807812,0.6048768939393939,45.078125,1019.6875000000001,26.145833333333336,0.0
1530,4,4,4,5,43,0.08333333333333333,0.10416666666666667,0.8958333333333334,48,1500,1200,300,0.8,18,12,6,305.318855161273,0.48677600472813237,0.3833271236959763,0.17630718744682794,130781.81932257582,-3113.96892970454,127667.85039287127,961,0,162.16666666666666,40,8,10,36.47603079980131,0.6072048611111112,44.28353658536585,1022.8658536585364,25.57164634146341,0.0
1531,4,4,0,0,43,0.0,0.0,1.0,43,1200,900,300,0.75,15,9,6,337.3960116762693,0.4861803248431156,0.3800974858777022,0.191164375280317,130044.55133912252,-1024.6974075900512,129019.85393153247,962,1,180.04651162790697,38,5,15,36.401923815509235,0.6068313953488372,45.005341880341874,1019.9786324786314,26.841542959963984,0.0
1532,4,4,1,1,43,0.022727272727272728,0.022727272727272728,0.9772727272727273,44,1350,1100,250,0.8148148148148148,16,11,5,328.5181207631838,0.4864781536293164,0.3764018199857688,0.18801185321405942,130435.08193582101,-1579.9424001704306,128855.13953565058,963,0,176.9318181818182,36,8,16,36.233142248190205,0.6089015151515151,44.62274774774775,1021.5090090090094,28.37525025025026,0.0
1533,4,4,0,4,39,0.0,0.09302325581395349,0.9069767441860466,43,1950,1400,550,0.717948717948718,25,14,11,329.1776123494619,0.48592654115909933,0.36942271571785246,0.17962027944661801,128561.1934080679,-2086.1066626269567,126475.08674544095,964,1,181.72093023255815,37,6,14,38.11797221321223,0.5920542635658914,46.463815789473685,1014.1447368421057,27.409317211948803,8.0
1534,4,4,4,1,42,0.09302325581395349,0.023255813953488372,0.9767441860465116,43,1250,1000,250,0.8,15,10,5,327.26697225393286,0.4839885566629753,0.3656606708311376,0.18122848463524246,129145.65659626044,-1396.9783971991387,127748.6781990613,965,0,181.88372093023256,37,6,17,37.57191657677094,0.5973837209302326,45.88815789473684,1016.447368421053,27.4715504978663,0.0
1535,4,4,1,2,41,0.023255813953488372,0.046511627906976744,0.9534883720930233,43,1450,1200,250,0.8275862068965517,17,12,5,322.5308412604044,0.48371170173495753,0.35513231756214925,0.17987296916445633,129424.43828870426,-1701.325407817782,127723.11288088647,966,0,182.67441860465115,37,6,18,37.409303160919535,0.6002906976744187,45.6140350877193,1017.5438596491231,27.501185395922246,0.0
1536,4,4,2,3,40,0.046511627906976744,0.06976744186046512,0.9302325581395349,43,1550,1300,250,0.8387096774193549,18,13,5,319.1987892558678,0.483734772978959,0.34715606612496486,0.18005290927928067,129871.1141889812,-1859.0595183133314,128012.05467066787,967,0,181.25581395348837,37,6,16,37.04146944922546,0.6044089147286822,45.175438596491226,1019.298245614035,27.548601232811755,0.0
1537,4,4,2,0,42,0.047619047619047616,0.0,1.0,42,1350,900,450,0.6666666666666666,18,9,9,331.4482599144409,0.48648615950445223,0.35564772145417334,0.18749810323627145,129982.90339335195,-1133.4785703293126,128849.42482302264,968,0,186.4047619047619,37,5,16,36.616039426523294,0.6068948412698413,45.06578947368422,1019.7368421052644,27.560455192034173,0.0
1538,4,4,1,0,43,0.023255813953488372,0.0,1.0,43,1050,600,450,0.5714285714285714,15,6,9,326.65097253725185,0.48786452565522337,0.36168073778479926,0.18652840169822438,130348.82010388785,-1134.286228796341,129214.53387509151,969,0,183.04651162790697,36,7,19,36.36804330245553,0.6087693798449613,44.70720720720722,1021.1711711711725,28.365865865865903,0.0
1539,4,4,0,0,43,0.0,0.0,1.0,43,1750,1300,450,0.7428571428571429,22,13,9,327.71740131518357,0.4877722406792174,0.3650164687094519,0.18807427218334438,130542.57079101274,-1793.785587873176,128748.78520313956,970,1,184.04651162790697,37,6,18,36.14493919885552,0.6107073643410852,44.51754385964913,1021.9298245614044,27.619724988146064,0.0
1540,4,4,0,0,43,0.0,0.0,1.0,43,1550,1200,350,0.7741935483870968,19,12,7,329.4083324859962,0.4878183831672204,0.3680016764542995,0.189318401691397,130598.60365689457,-1545.9463488765587,129052.65730801801,971,2,185.04651162790697,37,6,17,36.04510834584854,0.6116763565891472,44.462719298245624,1022.1491228070187,27.62565196775726,0.0
1541,4,4,0,0,43,0.0,0.0,1.0,43,850,400,450,0.47058823529411764,13,4,9,329.63098210918406,0.48763381321520854,0.3680643805293602,0.18993968270722486,130699.2056235848,-833.4984978814964,129865.70712570331,972,3,186.04651162790697,38,5,19,35.93777208929752,0.6126453488372092,44.364316239316246,1022.5427350427365,26.909019343229907,0.0
1542,4,4,0,1,42,0.0,0.023255813953488372,0.9767441860465116,43,1450,1000,450,0.6896551724137931,19,10,9,330.3157846511707,0.48733388704318936,0.36904308044224177,0.19114406462865624,130863.1260158704,-1404.7687696325497,129458.35724623785,973,4,187.04651162790697,38,5,19,35.75471616024504,0.6140988372093024,44.20405982905983,1023.1837606837605,26.92588843904633,0.0
1543,4,4,1,1,42,0.023255813953488372,0.023255813953488372,0.9767441860465116,43,1450,1100,350,0.7586206896551724,18,11,7,334.55863484759794,0.4871031746031746,0.3762803312970955,0.19484076996652933,131109.19922017664,-1277.2570585871972,129831.94216158944,974,0,187.90697674418604,38,5,18,35.39775888448434,0.6167635658914729,43.96367521367521,1024.1452991452982,26.951192082771005,0.0
1544,4,4,0,1,41,0.0,0.023809523809523808,0.9761904761904762,42,950,600,350,0.631578947368421,13,6,7,340.90246534712765,0.4872362562911343,0.37370267802955004,0.19807133285290143,131019.23338190577,-417.0440664435463,130602.18931546222,975,1,193.21428571428572,37,5,15,35.32618881867836,0.6173115079365079,44.05153508771929,1023.7938596491211,27.67010431484111,0.0
1545,4,4,0,2,39,0.0,0.04878048780487805,0.9512195121951219,41,1500,1000,500,0.6666666666666666,20,10,10,348.1926850550845,0.4863313008130081,0.37193377874372846,0.2021118459227786,130982.06948502532,-578.600306387497,130403.46917863782,976,2,197.390243902439,36,5,18,35.177163549688316,0.6183943089430894,44.087837837837824,1023.6486486486466,28.434684684684626,0.0
1546,4,4,0,0,39,0.0,0.0,1.0,39,700,500,200,0.7142857142857143,9,5,4,361.1490199639238,0.4859705353126406,0.3626458911674282,0.20820604573759072,130718.71456916077,941.7871315192435,131660.50170068,977,3,206.76923076923077,34,5,19,35.112291424136586,0.6191239316239316,44.34523809523808,1022.6190476190458,30.077030812324875,0.0
1547,4,4,1,0,40,0.025,0.0,1.0,40,1150,700,450,0.6086956521739131,16,7,9,353.5213155924123,0.48555021367521367,0.365461121157324,0.20578661844484614,131090.9636488339,118.68998628255986,131209.65363511644,978,0,202.575,35,5,21,34.93068113321277,0.6208333333333333,43.981481481481474,1024.074074074073,29.259259259259228,0.0
1548,4,4,1,1,40,0.024390243902439025,0.024390243902439025,0.975609756097561,41,1050,800,250,0.7619047619047619,13,8,5,343.5645066780041,0.48584857723577235,0.36251497311211334,0.20171241281647206,131419.65880102027,-219.7739512471842,131199.88484977308,979,0,198.609756097561,34,7,21,34.853806261852235,0.6222052845528455,43.66071428571428,1025.3571428571418,30.157563025210052,0.0
1549,4,4,0,0,40,0.0,0.0,1.0,40,800,400,400,0.5,12,4,8,342.31821092460774,0.48669871794871794,0.3445008705745791,0.20130180116829302,131480.6990504534,201.64753401358757,131682.34658446698,980,1,193.925,34,6,21,34.824192300251504,0.6255208333333333,43.60119047619047,1025.5952380952372,30.164565826330506,0.0
1550,4,4,0,0,40,0.0,0.0,1.0,40,1200,1000,200,0.8333333333333334,14,10,4,344.3337924098617,0.4863247863247863,0.3483143785540217,0.20281095619930106,131541.75347222204,-141.1458333333527,131400.6076388887,981,2,194.925,34,6,19,34.71093961548877,0.6260416666666666,43.54166666666666,1025.833333333332,30.171568627450938,0.0
1551,4,4,0,0,40,0.0,0.0,1.0,40,1100,800,300,0.7272727272727273,14,8,6,343.2982595204001,0.4861912393162393,0.3476133859181072,0.2028495061909095,131663.90483276648,-60.0021258503333,131603.90270691615,982,3,195.925,34,6,17,34.61436221629354,0.6270833333333333,43.42261904761905,1026.309523809524,30.185574229691884,0.0
1552,4,4,0,1,39,0.0,0.025,0.975,40,1250,1000,250,0.8,15,10,5,342.8328976218586,0.4862580128205128,0.34703733766233746,0.20306256243756263,131755.55555555568,-215.9722222222033,131539.5833333335,983,4,196.925,34,6,17,34.53395562770564,0.6278645833333334,43.33333333333334,1026.6666666666679,30.196078431372584,0.0
1553,4,4,0,0,39,0.0,0.0,1.0,39,1050,900,150,0.8571428571428571,12,9,3,341.4903963946573,0.4861111111111111,0.3262069447355549,0.19281073150282954,129908.37191358022,22.492283950610954,129930.86419753084,984,6,202.87179487179486,35,4,18,36.43562670299727,0.6124465811965811,45.138888888888886,1019.4444444444442,29.12698412698412,8.0
1554,4,4,2,0,41,0.04878048780487805,0.0,1.0,41,1100,900,200,0.8181818181818182,13,9,4,332.6858188210088,0.4864583333333334,0.3424679241837023,0.1918171378230843,130722.82745160686,-602.0738221329572,130120.75362947391,985,0,193.9268292682927,36,5,16,35.83581103402709,0.6166158536585367,44.34121621621621,1022.6351351351339,28.406531531531495,0.0
1555,4,4,0,0,41,0.0,0.0,1.0,41,1150,700,450,0.6086956521739131,16,7,9,330.8178897320729,0.4862042682926829,0.3394387263260499,0.19102472297752185,130780.41459956575,-697.0998447772173,130083.31475478853,986,1,194.9268292682927,36,5,15,35.82539726228485,0.6171239837398375,44.284909909909906,1022.8603603603601,28.41278778778778,0.0
1556,4,4,0,0,41,0.0,0.0,1.0,41,1000,700,300,0.7,13,7,6,328.75823996515305,0.48640752032520324,0.33470533355285403,0.19045938259433715,130906.99932912033,-592.6490602877983,130314.35026883252,987,2,195.9268292682927,37,4,16,35.75027233115468,0.6183943089430894,44.16118421052631,1023.3552631578933,27.658250355618737,0.0
1557,4,4,0,1,40,0.0,0.024390243902439025,0.975609756097561,41,1250,1100,150,0.88,14,11,3,328.88545134118425,0.48640752032520324,0.3346545259775049,0.19081079479614368,130963.11034404802,-835.6276690905006,130127.48267495751,988,3,196.9268292682927,37,4,16,35.690390108909135,0.6189024390243902,44.1063596491228,1023.5745614035076,27.664177335229933,0.0
1558,4,4,1,0,41,0.024390243902439025,0.0,1.0,41,1200,800,400,0.6666666666666666,16,8,8,326.00718947680906,0.48584857723577235,0.32666483968210436,0.19052765388747833,131243.84576263838,-842.7125413589001,130401.13322127948,989,0,196.46341463414635,37,4,19,35.480983591938646,0.6216971544715447,43.83223684210525,1024.6710526315778,27.693812233285886,0.0
1559,4,4,1,1,41,0.023809523809523808,0.023809523809523808,0.9761904761904762,42,600,500,100,0.8333333333333334,7,5,2,316.534182659443,0.48602642276422764,0.3237387545630892,0.1860807171850263,131468.650510253,-677.1356330794279,130791.51487717358,990,0,192.76190476190476,37,5,20,35.49741170390961,0.6222718253968254,43.61293859649122,1025.548245614034,27.717520151730646,0.0
1560,4,4,1,1,41,0.023809523809523808,0.023809523809523808,0.9761904761904762,42,1100,800,300,0.7272727272727273,14,8,6,316.0488857497777,0.48521583430120013,0.3224909286146862,0.18634337895152298,131581.1250216412,-1182.7864102416197,130398.33861139958,991,0,193.35714285714286,37,5,16,35.396739517651646,0.6235119047619048,43.503289473684205,1025.9868421052627,27.729374110953046,0.0
1561,4,4,0,1,40,0.0,0.024390243902439025,0.975609756097561,41,1200,900,300,0.75,15,9,6,322.9572453281697,0.484349593495935,0.32185483655056046,0.19030663033244677,131559.0823086601,-902.4082359386343,130656.67407272145,992,2,199.0731707317073,36,5,17,35.241721551408695,0.6247459349593496,43.52477477477478,1025.9009009009014,28.497247247247262,0.0
1562,4,4,2,3,39,0.047619047619047616,0.07142857142857142,0.9285714285714286,42,850,800,50,0.9411764705882353,9,8,1,314.22340810562446,0.48550619434765774,0.3179388285033362,0.187195648910223,131975.16453379887,-956.0628029778339,131019.10173082104,993,0,191.5,37,5,19,35.04773147654111,0.626984126984127,43.11951754385965,1027.5219298245615,27.77086296823139,0.0
1563,4,4,1,0,40,0.025,0.0,1.0,40,800,400,400,0.5,12,4,8,324.95654878058843,0.48552350427350427,0.3076282332310387,0.19353156338603722,131963.74584043503,-223.50331750670261,131740.24252292834,994,0,195.225,36,4,20,34.78349225485897,0.6302083333333333,43.13063063063063,1027.4774774774774,28.541041041041037,0.0
1564,4,4,0,0,40,0.0,0.0,1.0,40,1350,1000,350,0.7407407407407407,17,10,7,346.00913732867525,0.4856837606837607,0.35430327868852474,0.19187779433681051,129201.38888888867,-409.02777777780557,128792.36111111086,995,1,196.225,37,3,15,37.03893442622952,0.6036458333333333,45.83333333333332,1016.6666666666649,27.47747747747743,7.666666666666667
1565,4,4,0,1,39,0.0,0.025,0.975,40,750,600,150,0.8,9,6,3,337.8360386659811,0.4859107905982906,0.33848468848996793,0.18157249070186393,127955.29827781432,-104.41778069983013,127850.88049711449,996,2,197.225,38,2,17,38.51680746216121,0.59140625,47.06196581196581,1011.752136752137,26.625056230319395,7.666666666666667
1566,4,4,5,1,43,0.11363636363636363,0.022727272727272728,0.9772727272727273,44,950,700,250,0.7368421052631579,12,7,5,308.2143240778778,0.48676444679351655,0.3393912765617513,0.17026597126243914,129050.14349489791,-1794.9794501133847,127255.16404478453,997,0,180.11363636363637,41,3,18,38.152948642843185,0.5961174242424243,45.982142857142854,1016.0714285714282,24.782229965156787,0.0
1567,4,4,3,1,45,0.06521739130434782,0.021739130434782608,0.9782608695652174,46,1550,1000,550,0.6451612903225806,21,10,11,298.53308625990655,0.48728864734299515,0.34621333046621094,0.1678490304244199,129743.78511657928,-3003.4374812211026,126740.34763535818,998,0,173.2173913043478,42,4,15,37.69676146090926,0.6003170289855073,45.30038759689921,1018.7984496124011,24.257105943152407,0.0
1568,4,4,2,3,44,0.0425531914893617,0.06382978723404255,0.9361702127659575,47,950,700,250,0.7368421052631579,12,7,5,296.7507045055958,0.4878584643848289,0.35712762007094945,0.1682420309965408,130069.31889921932,-2630.3675964187423,127438.95130280057,999,0,170.48936170212767,43,4,16,37.41335561331851,0.6021719858156028,44.9810606060606,1020.0757575757564,23.722692036645498,0.0
1569,4,4,1,0,45,0.022222222222222223,0.0,1.0,45,1000,800,200,0.8,12,8,4,307.4353987025424,0.48834175084175085,0.35254442605751923,0.17324650855025864,129832.53146455328,-2016.976784926946,127815.55467962634,1000,0,178.9111111111111,41,4,19,37.380248385736074,0.6025462962962963,45.213293650793645,1019.1468253968243,24.857239643824983,0.0
1570,4,4,0,0,45,0.0,0.0,1.0,45,1250,1000,250,0.8,15,10,5,302.8777314503981,0.48800505050505055,0.3413037740828717,0.17147865107667745,130015.40927716157,-2374.2455569076683,127641.1637202539,1001,1,179.9111111111111,42,3,19,37.311559778305586,0.6043981481481482,45.033914728682156,1019.8643410852692,24.28248431155403,0.0
1571,4,4,1,0,46,0.021739130434782608,0.0,1.0,46,850,600,250,0.7058823529411765,11,6,5,300.10169791863046,0.48807367149758457,0.3490699918226774,0.17144525084618029,130366.35068618186,-2225.3673615242606,128140.9833246576,1002,0,176.97826086956522,40,6,20,37.02814542077154,0.6066576086956521,44.69004065040649,1021.2398373983716,25.53099593495929,0.0
1572,4,4,1,0,47,0.02127659574468085,0.0,1.0,47,1000,700,300,0.7,13,7,6,297.68350181126755,0.48731884057971014,0.35791246625219775,0.17161753560797233,130718.71456916103,-2617.4390589569216,128101.27551020411,1003,0,174.19148936170214,41,6,15,36.73481761738454,0.6085992907801419,44.345238095238095,1022.6190476190479,24.941927990708486,0.0
1573,4,4,1,0,48,0.020833333333333332,0.0,1.0,48,1350,1100,250,0.8148148148148148,16,11,5,294.1752698003017,0.48779181442080377,0.3624416256468501,0.1707509642950763,130980.72907277214,-3243.7417372754035,127736.98733549674,1004,0,171.54166666666666,42,6,13,36.56088287264923,0.6098090277777778,44.08914728682171,1023.6434108527138,24.372462163159852,0.0
1574,4,4,0,1,47,0.0,0.020833333333333332,0.9791666666666666,48,1150,900,250,0.782608695652174,14,9,5,294.1224945574344,0.48793033392434987,0.36222711212063885,0.17094049931209285,131030.32889399669,-3042.2065606033298,127988.12233339336,1005,1,172.54166666666666,42,6,14,36.51235882390058,0.6104600694444444,44.0406976744186,1023.837209302325,24.37707641196012,0.0
1575,4,4,0,4,43,0.0,0.0851063829787234,0.9148936170212766,47,1200,800,400,0.6666666666666666,16,8,8,301.95375878853446,0.48712611779216775,0.36561108362197015,0.17545961659333753,131023.24263038537,-2687.4078798186038,128335.83475056676,1006,2,176.36170212765958,41,6,13,36.319040697674424,0.6114804964539007,44.047619047619044,1023.8095238095228,24.970963995354214,0.0
1576,4,4,0,0,43,0.0,0.0,1.0,43,1000,600,400,0.6,14,6,8,332.430102086032,0.4855574012550757,0.37286680261886906,0.19036578126217335,130458.54403518396,-926.3305776777363,129532.21345750622,1007,3,193.11627906976744,37,6,20,36.10950860434331,0.6114341085271318,44.59978070175439,1021.6008771929829,27.61083451872927,0.0
1577,4,4,1,1,43,0.022727272727272728,0.022727272727272728,0.9772727272727273,44,1350,1000,350,0.7407407407407407,17,10,7,326.6950866744392,0.4862359055673009,0.3756782533009866,0.18845431028023804,130741.54188368093,-1607.476128472183,129134.06575520874,1008,0,189.70454545454547,39,5,15,35.97007197664153,0.6126893939393939,44.322916666666686,1022.7083333333363,26.223290598290674,0.0
1578,4,4,0,0,43,0.0,0.0,1.0,43,1350,900,450,0.6666666666666666,18,9,9,328.9002397843495,0.4867571059431524,0.36389121715370787,0.1902507747445162,130848.09570312525,-1342.8059895833035,129505.28971354195,1009,1,174.72093023255815,39,4,18,35.806098554265944,0.6153100775193798,44.218750000000014,1023.1250000000019,26.233974358974407,0.0
1579,4,4,1,0,44,0.022727272727272728,0.0,1.0,44,1700,1200,500,0.7058823529411765,22,12,10,330.171869385999,0.48586152219873147,0.382203126215102,0.1939552338252423,131440.5393967373,-1820.406278855053,129620.13311788224,1010,0,171.72727272727272,37,7,17,35.176076418591364,0.6197916666666667,43.64035087719297,1025.438596491227,27.71455666192505,0.0
