period,entries,exits,firms,maxage,minage,avgage,actfirms,inactfirms,surviv,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
40,3,3,33,39,0,21.666666666666668,33,0,30,38.637614632569814,0.6044823232323231,47.21200980392158,1011.1519607843152,30.64096850861561,0
41,3,2,33,40,0,22.363636363636363,33,0,31,38.48137159925728,0.6066919191919191,46.997549019607845,1012.0098039215688,30.666963755199056,0
42,1,0,32,41,0,22.78125,32,0,32,38.35921906187624,0.609375,46.96969696969697,1012.121212121212,31.628787878787875,0
43,1,1,33,42,0,23.060606060606062,33,0,32,38.061129916183106,0.6111111111111112,46.56862745098039,1013.7254901960777,30.71895424836599,0
44,1,1,33,42,0,22.757575757575758,33,0,32,38.044375956812516,0.6117424242424242,46.50735294117647,1013.9705882352939,30.726381461675572,0
45,1,1,33,43,0,23.727272727272727,33,0,32,38.044375956812516,0.6117424242424242,46.50735294117647,1013.9705882352939,30.726381461675572,0
46,0,1,32,44,3,25.46875,32,0,31,38.858740981692314,0.6018880208333331,47.69570707070709,1009.217171717174,31.538036616161687,4
47,3,2,34,45,0,24.705882352941178,34,0,32,38.89461390491895,0.6014093137254901,47.291666666666686,1010.8333333333356,29.730392156862813,0
48,1,1,33,46,0,26.424242424242426,33,0,32,38.83228206372312,0.6022727272727271,47.42647058823531,1010.2941176470611,30.61497326203215,0
49,1,3,33,47,0,27.393939393939394,32,1,30,39.2188675696012,0.5957031249999998,48.29545454545456,1006.8181818181836,31.463068181818237,4
50,3,1,33,47,0,26.060606060606062,32,1,32,39.19652551574378,0.5983072916666665,48.04292929292931,1007.8282828282843,31.494633838383884,0
