firm_id,period,age,status,price,prox_opt_tech,mc,mkt_share,inv_res,researching,innovating,imitating,attraction_res,attraction_no_res,attraction_inn,attraction_imi,wealth,previous_wealth,profits,previous_profits,output,previous_output,revenues,previous_revenues,technology,mag_tech_shock,deg_tech_div,mkt_size,mean_mkt_size
41827,2960,1914,2,43.790064102564116,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,257,469,392,334,71101.61782560579,71301.61782560579,-200.0,-200.0,0,0,0.0,0.0,3243669084825664343111358187,0,0.44865554728835977,10.836019868332317,13.048151167996311
41827,2961,1915,2,43.415880503144656,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,257,469,392,334,70901.61782560579,71101.61782560579,-200.0,-200.0,0,0,0.0,0.0,3243669084825664343111358187,0,0.44821289821289817,12.944742465370517,13.4395957030362
41827,2962,1916,2,43.40945512820514,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,257,469,392,334,70701.61782560579,70901.61782560579,-200.0,-200.0,0,0,0.0,0.0,3243669084825664343111358187,0,0.4468149038461538,13.43288198939357,13.842783574127287
41827,2963,1917,2,43.07484567901235,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,257,469,392,334,70501.61782560579,70701.61782560579,-200.0,-200.0,0,0,0.0,0.0,3243669084825664343111358187,0,0.4465569153069153,13.004471995289789,14.258067081351106
41827,2964,1918,2,42.99768518518518,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,257,469,392,334,70301.61782560579,70501.61782560579,-200.0,-200.0,0,0,0.0,0.0,3243669084825664343111358187,0,0.4463772338772339,13.27860628219588,14.68580909379164
41827,2965,1919,2,42.64823717948717,0.5520833333333333,44.791666666666664,0.0,100,1,1,0,258,469,393,334,70001.61782560579,70301.61782560579,-300.0,-200.0,0,0,0.0,0.0,3243669084825664343111358191,0,0.4461970450776421,12.940614507156617,15.12638336660539
41827,2966,1920,2,42.45283018867923,0.5520833333333333,44.791666666666664,0.0,100,1,1,0,258,470,393,335,69701.61782560579,70001.61782560579,-300.0,-300.0,0,0,0.0,0.0,3243669084825664343111358191,0,0.4471347307579749,15.000720759342192,15.580174867603553
41827,2967,1921,3,44.001436781609186,0.5729166666666667,42.708333333333336,0.0050512136944015395,0,0,0,0,258,470,393,335,69529.40398359916,69701.61782560579,-172.21384200663977,-300.0,21.4879621815321,0,945.5012094962938,0.0,3243669084825664343111358191,8,0.4469929762949956,16.617357420384973,16.04758011363166
41827,2968,1922,3,43.8029661016949,0.5729166666666667,42.708333333333336,0.0042726207704499464,0,0,0,0,258,470,393,335,69348.76041166592,69529.40398359916,-180.6435719332347,-172.21384200663977,17.683033640348455,21.4879621815321,774.5693231233139,945.5012094962938,3243669084825664343111358191,0,0.4489023870417732,16.154306861118602,16.52900751704061
41827,2969,1923,3,43.60632183908046,0.5729166666666667,42.708333333333336,0.0035023816195012478,100,1,1,0,258,471,393,336,69060.69176964556,69348.76041166592,-288.06864202035933,-180.6435719332347,13.286760246127953,17.683033640348455,579.3867434913553,774.5693231233139,3243669084825664343111358191,0,0.4494796106848537,14.796136210088157,17.02487774255183
41827,2970,1924,3,43.15972222222223,0.5729166666666667,42.708333333333336,0.0017574692442882376,0,0,0,0,258,471,393,336,68863.99336985845,69060.69176964556,-196.69839978711207,-288.06864202035933,7.314314317782405,13.286760246127953,315.6837742015115,579.3867434913553,3243669084825664343111358191,0,0.45142521797451374,16.20401941170242,17.535624074828384
41827,2971,1925,3,43.04986338797816,0.5729166666666667,42.708333333333336,0.0013291686050375918,0,0,0,0,258,471,393,336,68665.78286887487,68863.99336985845,-198.21050098357992,-196.69839978711207,5.2396531200777945,7.314314317782405,225.56635101974257,315.6837742015115,3243669084825664343111358191,0,0.45309647235263434,15.341704335587242,18.061692797073235
41827,2972,1926,3,43.03819444444445,0.5729166666666667,42.708333333333336,0.0012836970474968013,0,0,0,0,258,471,393,336,68467.4065298581,68665.78286887487,-198.37633901677398,-198.21050098357992,4.922256454411458,5.2396531200777945,211.84503039038205,225.56635101974257,3243669084825664343111358191,0,0.45237256874580817,14.92220904074196,18.60354358098543
41827,2973,1927,3,43.01364942528737,0.5729166666666667,42.708333333333336,0.0011880634565658347,0,0,0,0,258,471,393,336,68268.9524167156,68467.4065298581,-198.4541131424974,-198.37633901677398,5.063234130926066,4.922256454411458,217.78817786580336,211.84503039038205,3243669084825664343111358191,0,0.4493433567456833,16.583580965291407,19.161649888414996
41827,2974,1928,3,42.72569444444445,0.5729166666666667,42.708333333333336,6.748093663541271e-05,0,0,0,0,258,471,393,336,68068.95792947251,68268.9524167156,-199.9944872430872,-198.4541131424974,0.3175347981766028,5.063234130926066,13.566894762371868,217.78817786580336,3243669084825664343111358191,0,0.451074016563147,18.290004374968994,19.736499385067447
41827,2975,1929,2,42.613636363636346,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,258,471,393,336,67868.95792947251,68068.95792947251,-200.0,-199.9944872430872,0,0.3175347981766028,0.0,13.566894762371868,3243669084825664343111358191,0,0.4490355924978687,17.311359315961102,20.32859436661947
41827,2976,1930,2,42.44791666666665,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,258,471,393,336,67668.95792947251,67868.95792947251,-200.0,-200.0,0,0,0.0,0.0,3243669084825664343111358191,0,0.44859157431088376,18.870585242753428,20.938452197618055
41827,2977,1931,2,42.33630952380951,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,258,471,393,336,67468.95792947251,67668.95792947251,-200.0,-200.0,0,0,0.0,0.0,3243669084825664343111358191,0,0.44858269394714406,17.641201933480485,21.566605763546598
41827,2978,1932,3,43.62980769230769,0.59375,40.625,0.01172058134083451,0,0,0,0,258,471,393,336,67459.50417911126,67468.95792947251,-9.453750361249945,-200.0,63.41379187977599,0,2766.73154475465,0.0,3243669084825664343111358191,8,0.44710729441030145,21.104109937589442,22.213603936452998
41827,2979,1933,3,43.484477124183016,0.59375,40.625,0.011147384345887431,100,1,1,0,258,472,393,337,67332.56879564757,67459.50417911126,-126.93538346369036,-9.453750361249945,60.52316875441209,63.41379187977599,2631.818347184301,2766.73154475465,3243669084825664343111358191,0,0.4474879390924167,21.16581673011433,22.880012054546587
41827,2980,1934,3,43.024553571428584,0.6041666666666667,39.583333333333336,0.013391241404270724,100,1,1,0,259,472,394,337,67298.23081024534,67332.56879564757,-34.33798540224058,-126.93538346369036,77.19994543121895,60.52316875441209,3321.493187916843,2631.818347184301,3243669084825664343111358159,0,0.4500083836351442,22.433886845309832,23.566412416182985
41827,2981,1935,3,42.89108187134504,0.6041666666666667,39.583333333333336,0.012865164546165327,50,1,0,1,259,473,395,337,67274.55585654746,67298.23081024534,-23.67495369788179,-34.33798540224058,68.4226880312259,77.19994543121895,2934.7231142048104,3321.493187916843,3243669084825664343111358159,0,0.44972334004024145,20.685577287672242,24.273404788668476
41827,2982,1936,3,42.23163841807911,0.6145833333333333,38.541666666666664,0.014315068493150705,50,1,0,1,260,473,395,338,67334.09601735677,67274.55585654746,59.540160809306144,-23.67495369788179,83.88686463272265,68.4226880312259,3542.6797351954915,2934.7231142048104,3204983458597996209520760527,0,0.4510660660660661,22.733741688025802,25.00160693232853
41827,2983,1937,3,42.1875,0.6145833333333333,38.541666666666664,0.014141414141414151,0,0,0,0,260,473,395,338,67484.52064883786,67334.09601735677,150.42463148108686,59.540160809306144,96.11647034909805,83.88686463272265,4054.913592852574,3542.6797351954915,3204983458597996209520760527,0,0.44928811516996453,26.36337472432402,25.75165514029839
41827,2984,1938,3,42.13362068965517,0.6145833333333333,38.541666666666664,0.013929516645772399,50,1,0,1,260,474,396,338,67571.11124384843,67484.52064883786,86.5905950105714,150.42463148108686,93.70682165094316,96.11647034909805,3948.207679474005,4054.913592852574,3204983458597996209520760527,0,0.44768611670020125,26.087979147622594,26.52420479450734
41827,2985,1939,3,41.93149717514124,0.6145833333333333,38.541666666666664,0.013135390298966964,0,0,0,0,260,474,396,338,67672.23570961661,67571.11124384843,101.12446576817706,86.5905950105714,88.83171740161228,93.70682165094316,3724.84690728865,3948.207679474005,3204983458597996209520760527,0,0.44785553599374023,26.20535663347564,27.319930938342562
41827,2986,1940,3,41.753472222222214,0.6145833333333333,38.541666666666664,0.01243697478991597,0,0,0,0,260,474,396,338,67787.28220922155,67672.23570961661,115.04649960493703,101.12446576817706,98.0901533905103,88.83171740161228,4095.604494864188,3724.84690728865,3204983458597996209520760527,0,0.4485587899543379,30.54050181239677,28.13952886649284
41827,2987,1941,3,41.684027777777764,0.6145833333333333,38.541666666666664,0.012164796021237986,0,0,0,0,260,474,396,338,67880.98947492139,67787.28220922155,93.70726569983793,115.04649960493703,93.46706355972776,98.0901533905103,3896.083673731012,4095.604494864188,3204983458597996209520760527,0,0.44787183750652065,29.74421470188032,28.983714732487623
41827,2988,1942,3,41.55303030303029,0.625,37.5,0.015682251209145535,100,1,1,0,261,474,397,338,68037.24740221763,67880.98947492139,156.2579272962446,93.70726569983793,112.57204935159714,93.46706355972776,4677.709777981137,3896.083673731012,8156743615739517309117257423,0,0.44682260228034876,27.774786008244615,29.853226174462254
41827,2989,1943,3,41.37426900584794,0.625,37.5,0.014980214810627461,0,0,0,0,261,474,397,338,68222.57614611178,68037.24740221763,185.32874389415502,156.2579272962446,99.45843804664256,112.57204935159714,4115.020170643251,4677.709777981137,8156743615739517309117257423,0,0.4472646061554512,25.67153646185045,30.74882295969612
41827,2990,1944,3,41.30116959064326,0.625,37.5,0.01469341621927097,0,0,0,0,261,474,397,338,68428.56648258239,68222.57614611178,205.99033647061583,185.32874389415502,106.80668851765468,99.45843804664256,4411.241155882666,4115.020170643251,8156743615739517309117257423,0,0.4469222743870631,28.09837497926002,31.671287648487006
41827,2991,1945,3,41.16379310344827,0.625,37.5,0.014154870940882592,0,0,0,0,261,474,397,338,68643.74103843328,68428.56648258239,215.17455585087947,205.99033647061583,113.31823171459315,106.80668851765468,4664.6082451481225,4411.241155882666,8156743615739517309117257423,0,0.44692634976525825,30.929211479747824,32.621426277941616
41827,2992,1946,3,41.02011494252872,0.625,37.5,0.013592233009708727,0,0,0,0,261,474,397,338,68859.69483637881,68643.74103843328,215.9537979455299,215.17455585087947,118.16483402860817,113.31823171459315,4847.135074018336,4664.6082451481225,8156743615739517309117257423,0,0.44647805816379765,33.56845897302515,33.600069066279865
41827,2993,1947,3,40.87217514124293,0.625,37.5,0.013013558629147636,0,0,0,0,261,474,397,338,69041.19865926707,68859.69483637881,181.50382288826455,215.9537979455299,113.13286140519044,118.16483402860817,4623.986125582906,4847.135074018336,8156743615739517309117257423,0,0.4469467266562337,33.54892811513093,34.60807113826826
41827,2994,1948,3,40.62500000000001,0.625,37.5,0.012048192771084343,0,0,0,0,261,474,397,338,69185.40626392186,69041.19865926707,144.20760465478395,181.50382288826455,110.14643348953062,113.13286140519044,4474.698860512182,4623.986125582906,8156743615739517309117257423,0,0.4468068239472349,35.24685871664972,35.64631327241631
41827,2995,1949,3,40.4575892857143,0.625,37.5,0.011395398838959382,0,0,0,0,261,474,397,338,69303.72877078333,69185.40626392186,118.32250686146915,144.20760465478395,107.62904382938682,110.14643348953062,4354.411650463475,4474.698860512182,8156743615739517309117257423,0,0.44439134808853115,36.39080123438874,36.7157026705888
41827,2996,1950,2,41.75,0.5625,43.75,0.0,0,0,0,0,261,474,397,338,69103.72877078333,69303.72877078333,-200.0,118.32250686146915,0,107.62904382938682,0.0,4354.411650463475,8156743615739517309117257423,8,0.4441158709860756,40.61756048011437,37.81717375070646
41827,2997,1951,2,41.55815972222223,0.5625,43.75,0.0,0,0,0,0,261,474,397,338,68903.72877078333,69103.72877078333,-200.0,-200.0,0,0,0.0,0.0,8156743615739517309117257423,0,0.44303246660983236,44.43531262604493,38.95168896322765
41827,2998,1952,2,41.4328231292517,0.5625,43.75,0.0,50,1,0,1,261,475,398,338,68653.72877078333,68903.72877078333,-250.0,-200.0,0,0,0.0,0.0,8156743615739517309117257423,0,0.4414574853007689,42.85743724384271,40.12023963212448
41827,2999,1953,2,41.347789115646265,0.5625,43.75,0.0,0,0,0,0,261,475,398,338,68453.72877078333,68653.72877078333,-200.0,-250.0,0,0,0.0,0.0,8156743615739517309117257423,0,0.44128787878787884,41.378048634529236,41.32384682108822
41827,3000,1954,2,41.26275510204082,0.5625,43.75,0.0,0,0,0,0,261,475,398,338,68253.72877078333,68453.72877078333,-200.0,-200.0,0,0,0.0,0.0,8156743615739517309117257423,0,0.44047688422688425,45.365999771242834,42.563562225720865
50100,2960,1707,2,43.790064102564116,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,206,396,330,272,45443.27412516271,45643.27412516271,-200.0,-200.0,0,0,0.0,0.0,52878140940371504533058864819,0,0.44865554728835977,10.836019868332317,13.048151167996311
50100,2961,1708,2,43.415880503144656,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,206,396,330,272,45243.27412516271,45443.27412516271,-200.0,-200.0,0,0,0.0,0.0,52878140940371504533058864819,0,0.44821289821289817,12.944742465370517,13.4395957030362
50100,2962,1709,2,43.40945512820514,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,206,396,330,272,45043.27412516271,45243.27412516271,-200.0,-200.0,0,0,0.0,0.0,52878140940371504533058864819,0,0.4468149038461538,13.43288198939357,13.842783574127287
50100,2963,1710,2,43.07484567901235,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,206,396,330,272,44843.27412516271,45043.27412516271,-200.0,-200.0,0,0,0.0,0.0,52878140940371504533058864819,0,0.4465569153069153,13.004471995289789,14.258067081351106
50100,2964,1711,2,42.99768518518518,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,206,396,330,272,44643.27412516271,44843.27412516271,-200.0,-200.0,0,0,0.0,0.0,52878140940371504533058864819,0,0.4463772338772339,13.27860628219588,14.68580909379164
50100,2965,1712,2,42.64823717948717,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,206,396,330,272,44443.27412516271,44643.27412516271,-200.0,-200.0,0,0,0.0,0.0,52878140940371504533058864819,0,0.4461970450776421,12.940614507156617,15.12638336660539
50100,2966,1713,2,42.45283018867923,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,206,396,330,272,44243.27412516271,44443.27412516271,-200.0,-200.0,0,0,0.0,0.0,52878140940371504533058864819,0,0.4471347307579749,15.000720759342192,15.580174867603553
50100,2967,1714,3,44.001436781609186,0.5625,43.75,0.0009821804405780502,0,0,0,0,206,396,330,272,44044.32468206215,44243.27412516271,-198.94944310055973,-200.0,4.178214868631128,0,183.8474574020521,0.0,52878140940371504533058864819,8,0.4469929762949956,16.617357420384973,16.04758011363166
50100,2968,1715,3,43.8029661016949,0.5729166666666667,42.708333333333336,0.0042726207704499464,50,1,0,1,207,396,330,273,43813.68111012891,44044.32468206215,-230.6435719332347,-198.94944310055973,17.683033640348455,4.178214868631128,774.5693231233139,183.8474574020521,52878140940371504534132606643,0,0.4489023870417732,16.154306861118602,16.52900751704061
50100,2969,1716,3,43.60632183908046,0.5729166666666667,42.708333333333336,0.0035023816195012478,0,0,0,0,207,396,330,273,43625.61246810856,43813.68111012891,-188.0686420203593,-230.6435719332347,13.286760246127953,17.683033640348455,579.3867434913553,774.5693231233139,52878140940371504534132606643,0,0.4494796106848537,14.796136210088157,17.02487774255183
50100,2970,1717,3,43.15972222222223,0.5729166666666667,42.708333333333336,0.0017574692442882376,0,0,0,0,207,396,330,273,43428.91406832144,43625.61246810856,-196.69839978711207,-188.0686420203593,7.314314317782405,13.286760246127953,315.6837742015115,579.3867434913553,52878140940371504534132606643,0,0.45142521797451374,16.20401941170242,17.535624074828384
50100,2971,1718,3,43.04986338797816,0.5729166666666667,42.708333333333336,0.0013291686050375918,0,0,0,0,207,396,330,273,43230.70356733786,43428.91406832144,-198.21050098357992,-196.69839978711207,5.2396531200777945,7.314314317782405,225.56635101974257,315.6837742015115,52878140940371504534132606643,0,0.45309647235263434,15.341704335587242,18.061692797073235
50100,2972,1719,3,43.03819444444445,0.5729166666666667,42.708333333333336,0.0012836970474968013,0,0,0,0,207,396,330,273,43032.32722832109,43230.70356733786,-198.37633901677398,-198.21050098357992,4.922256454411458,5.2396531200777945,211.84503039038205,225.56635101974257,52878140940371504534132606643,0,0.45237256874580817,14.92220904074196,18.60354358098543
