period,mktsize,meanmktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
2618,4.908222156390402,4,0,0,38,0.0,0.0,1.0,38,1050,700,350,0.6666666666666666,14,7,7,362.33775013520824,0.41909672830725464,0.34687882496940037,0.21054761156505342,160772.79562014333,3000.810609590074,163773.6062297334,1572,3,441.10526315789474,34,4,20,34.77349806201549,0.6255482456140351,44.047619047619044,1256.2711471713524,36.94915138739272,0
2619,5.366787435364808,4,0,0,38,0.0,0.0,1.0,38,900,600,300,0.6666666666666666,12,6,6,361.8397241063498,0.4187559269796112,0.3458869531694597,0.2104248456415629,175834.35765228918,4224.771092264311,180059.12874455348,1573,4,442.10526315789474,34,4,20,34.75540634809905,0.6258223684210527,44.01785714285714,1373.8017479634732,40.405933763631566,0
2620,4.870823143219107,4,0,0,38,0.0,0.0,1.0,38,1150,900,250,0.782608695652174,14,9,5,353.4622834926966,0.41841512565196776,0.3314927544039217,0.19733294341277963,157651.8400090125,2394.795873282159,160046.63588229465,1574,5,443.10526315789474,35,3,17,36.579878880928,0.6101973684210527,45.572916666666664,1239.269325761736,35.407695021763885,8
2621,5.03814882564313,4,0,0,38,0.0,0.0,1.0,38,1400,1200,200,0.8571428571428571,16,12,4,349.73966942148746,0.4184595779990517,0.32461722488038225,0.19628246753246759,163327.3340789017,2424.4095656495942,165751.74364455132,1575,6,444.10526315789474,35,3,18,36.46496212121211,0.6121162280701755,45.370370370370374,1282.8619694924644,36.65319912835613,0
2622,5.50230783000511,4,0,0,38,0.0,0.0,1.0,38,1100,700,400,0.6363636363636364,15,7,8,360.3014197244086,0.41770388809862496,0.34766748986111384,0.20265864358832983,178494.00362361304,4162.328583576322,182656.33220718935,1576,7,445.10526315789474,37,1,17,36.10767326732674,0.6140350877192983,45.285087719298254,1401.5198562611718,37.87891503408572,8
2623,5.680750834946443,4,1,1,38,0.02564102564102564,0.02564102564102564,0.9743589743589743,39,950,700,250,0.7368421052631579,12,7,5,356.73557370771897,0.4202654071075124,0.35682669390534527,0.2018752177224608,184619.9717541813,4422.102308326161,189042.07406250745,1577,0,434.6666666666667,39,0,19,35.957184201566236,0.6148504273504274,45.05208333333334,1448.2955904720247,37.135784371077555,0
2624,5.663368891464254,4,0,1,37,0.0,0.02631578947368421,0.9736842105263158,38,1550,1200,350,0.7741935483870968,19,12,7,360.01929457851577,0.42173423423423423,0.34533064276026293,0.2038401059339568,184083.996843084,4104.758137328166,188188.75498041217,1578,1,438.63157894736844,38,0,19,35.852713178294564,0.6167763157894737,45.032051282051285,1443.9775490896845,37.999409186570645,0
2625,5.4727118154208485,4,1,1,37,0.02631578947368421,0.02631578947368421,0.9736842105263158,38,1100,800,300,0.7272727272727273,14,8,6,357.54773798136563,0.4221935751541015,0.3405340025321042,0.2040125328481908,178298.9801637628,4050.0794083875417,182349.05957215035,1579,0,439.3157894736842,37,1,19,35.60996563573884,0.6197916666666667,44.73684210526315,1396.9817002521622,37.75626216897736,0
2626,5.437866681523328,4,0,1,36,0.0,0.02702702702702703,0.972972972972973,37,1100,800,300,0.7272727272727273,14,8,6,360.0166597251147,0.41888763763763764,0.3274131274131278,0.20512577123872788,177087.6451597425,4250.900497799359,181338.54565754186,1580,1,451.64864864864865,36,1,20,35.60374149659862,0.6210585585585586,44.79166666666666,1387.788892680431,38.549691463345304,0
2627,5.8857217602548895,4,0,0,36,0.0,0.0,1.0,36,1450,1300,150,0.896551724137931,16,13,3,364.8427995436391,0.41908068783068786,0.3180116154669115,0.19360636150965355,187522.58368451928,5033.252881823255,192555.83656634254,1581,2,456.97222222222223,35,1,23,38.35969738651993,0.59375,47.569444444444436,1485.7360137865626,42.44960039390179,8
2628,6.153431884730383,4,1,0,37,0.02702702702702703,0.0,1.0,37,950,700,250,0.7368421052631579,12,7,5,357.0183514852598,0.4223911411411411,0.31929702034402396,0.19101971153961045,196562.51026331447,5685.284675602603,202247.79493891707,1582,0,445.5945945945946,36,1,21,38.21703051904655,0.5951576576576576,47.240990990990994,1555.3353451888906,43.2037595885803,0
2629,5.629863609147728,4,0,0,37,0.0,0.0,1.0,37,1050,700,350,0.6666666666666666,14,7,7,352.1797443274807,0.4220783283283283,0.31049948111717707,0.18936774403246054,180118.41915519623,4236.811761349407,184355.23091654564,1583,1,446.5945945945946,36,1,24,38.135318122797266,0.5971283783783784,47.04391891891892,1424.1082355910005,39.55856209975001,0
2630,5.553787976394337,4,1,0,38,0.02631578947368421,0.0,1.0,38,800,700,100,0.875,9,7,2,324.89110035984226,0.42588311996206735,0.27549683336973074,0.16659309614196197,175005.18633732648,2971.52551156267,177976.71184888916,1584,0,435.8157894736842,36,2,20,40.80221300138313,0.575657894736842,48.95833333333335,1394.2321899073313,38.72867194187032,8
2631,5.59799037461759,4,1,0,39,0.02564102564102564,0.0,1.0,39,1100,900,200,0.8181818181818182,13,9,4,316.048588603463,0.42808142150247414,0.27455715910964984,0.16369924919591008,176976.36856431564,2286.6263001836505,179262.99486449928,1585,0,425.61538461538464,37,2,19,40.60001726080164,0.5782585470085471,48.54714912280702,1407.630638880679,38.04407132109943,0
2632,5.541294932691844,4,4,0,43,0.09302325581395349,0.0,1.0,43,700,600,100,0.8571428571428571,8,6,2,293.4858652080399,0.43710778885197493,0.2921621664879406,0.1550672589626477,176306.17846910853,1048.6742659058557,177354.8527350144,1586,0,386.93023255813955,41,2,23,40.33967079605416,0.5801841085271318,47.74305555555554,1397.830127986325,34.09341775576402,0
2633,5.655023919575706,4,1,3,41,0.022727272727272728,0.06818181818181818,0.9318181818181819,44,900,600,300,0.6666666666666666,12,6,6,294.36153443397683,0.43856809372797745,0.31017747713979316,0.157027951028744,180472.2397818948,924.8170849870324,181397.05686688185,1587,0,379.1136363636364,42,2,19,39.922731485920636,0.5826231060606061,47.359496124031004,1428.6880924722634,34.01638315410151,0
2634,5.984043411849852,4,2,0,43,0.046511627906976744,0.0,1.0,43,1350,1100,250,0.8148148148148148,16,11,5,307.77357721033354,0.4384228497600591,0.3252529813830334,0.16526420046412668,191367.65344273442,1829.5814524835375,193197.23489521796,1588,0,388.8139534883721,41,2,21,39.314565558497605,0.5864825581395349,47.09821428571428,1513.3752646486323,36.91159182069835,0
2635,5.907693845710217,4,0,0,43,0.0,0.0,1.0,43,1250,1000,250,0.8,15,10,5,307.25218797945575,0.4376614987080103,0.3242406346267417,0.16519056748563354,189000.13823591947,1764.141200281169,190764.27943620062,1589,1,389.8139534883721,41,2,20,39.27662434225576,0.5869670542635659,47.04861111111111,1494.35936340274,36.44778935128634,0
2636,5.832652620049045,4,1,1,43,0.022727272727272728,0.022727272727272728,0.9772727272727273,44,1450,1000,450,0.6896551724137931,19,10,9,301.63785044950566,0.43943798449612403,0.3261543794355355,0.1631988500314751,186968.18066764486,1029.3360238086361,187997.5166914535,1590,0,381.9318181818182,40,4,20,39.16127332931969,0.5880681818181819,46.798780487804876,1476.8347563874177,36.92086890968544,0
2637,6.158382417798911,4,1,0,44,0.022727272727272728,0.0,1.0,44,650,500,150,0.7692307692307693,8,5,3,310.41958798511115,0.43883236434108525,0.34373376948800427,0.16914561602006836,197845.6122567283,2833.030688279122,200678.64294500742,1591,0,382.4318181818182,40,4,23,38.650771775082696,0.5906723484848485,46.51930894308943,1561.0310310563946,39.025775776409866,0
2638,6.144851157872472,4,2,2,44,0.043478260869565216,0.043478260869565216,0.9565217391304348,46,1300,900,400,0.6923076923076923,17,9,8,299.26843700006174,0.4413144122383253,0.34671521009357265,0.16475126891112224,198037.37617367116,1353.2672070175618,199390.64338068874,1592,0,366.7608695652174,43,3,20,38.5195200795723,0.5921648550724637,46.11742424242424,1560.0706396075848,36.2807125490136,0
2639,6.118473091231741,4,0,0,44,0.0,0.0,1.0,44,1150,900,250,0.782608695652174,14,9,5,317.4118962321272,0.4387552854122621,0.3566633493571232,0.17412552870514192,196973.6720101067,2554.3573481066205,199528.02935821333,1593,2,384.4318181818182,41,3,20,38.200790896947204,0.5932765151515151,46.25496031746032,1552.5321973311509,37.86663895929636,0
2640,6.400284658256037,4,1,1,44,0.022222222222222223,0.022222222222222223,0.9777777777777777,45,1300,900,400,0.6923076923076923,17,9,8,310.514213466611,0.43954124579124576,0.35713150954786577,0.17208687868347727,206692.01122327324,2536.16145896536,209228.1726822386,1594,0,376.8666666666667,42,3,20,37.96607409525626,0.5958333333333333,45.8575581395349,1626.5839716512667,38.72818980122064,0
2641,6.7706496711307445,4,2,0,46,0.043478260869565216,0.0,1.0,46,1450,1100,350,0.7586206896551724,18,11,7,302.38290247678447,0.44129428341384863,0.35393556078015753,0.16894840466043362,219194.87528712273,2606.156519471432,221801.03180659417,1595,0,369.54347826086956,42,4,21,37.84828002030974,0.5975996376811594,45.54263565891475,1722.84167019277,41.02003976649452,0
2642,6.5616151518136,4,3,1,48,0.061224489795918366,0.02040816326530612,0.9795918367346939,49,1200,700,500,0.5833333333333334,17,7,10,287.68468724984456,0.4454187925170068,0.3615729925750599,0.16304062723304036,213342.0906429168,1275.0505247671572,214617.14116768396,1596,0,347.85714285714283,45,4,20,37.65938119764381,0.5994897959183674,44.99547101449278,1673.2415811724015,37.18314624827559,0
2643,6.0693463474573495,4,2,2,48,0.04,0.04,0.96,50,1100,700,400,0.6363636363636364,15,7,8,282.02149883453626,0.44772108843537417,0.36178463721837795,0.1610694213708495,197792.51699784776,56.34842039773025,197848.8654182455,1597,0,341.64,45,5,21,37.50110874578676,0.6012500000000001,44.701086956521756,1549.497525390271,34.43327834200602,0
2644,5.670417089648955,4,0,1,47,0.0,0.020833333333333332,0.9791666666666666,48,1350,800,550,0.5925925925925926,19,8,11,295.4319434143323,0.4446199024822695,0.3642516405092371,0.16812319629613803,184593.80855236415,-43.01847942433767,184550.79007293982,1598,1,356.7916666666667,44,4,22,37.29966131422175,0.6022135416666667,44.837962962962976,1446.8751754444584,32.883526714646784,0
2645,5.842030366460984,4,1,0,48,0.020833333333333332,0.0,1.0,48,1100,900,200,0.8181818181818182,13,9,4,294.56002376280685,0.44359485815602834,0.36272021325915604,0.16835346350195396,190426.0216248591,518.3786909750496,190944.40031583415,1599,0,357.4791666666667,43,5,25,37.15239143872662,0.6037326388888888,44.67329545454545,1491.6263613229573,34.68898514704552,0
2646,5.333230386058477,4,1,1,48,0.02040816326530612,0.02040816326530612,0.9795918367346939,49,1050,800,250,0.7619047619047619,13,8,5,293.35932641767187,0.44421414399092973,0.37317625836786505,0.1688880960533853,174216.1215621234,-628.4151854872586,173587.70637663614,1600,0,351.16326530612247,44,5,16,36.89982943911128,0.6054421768707483,44.398148148148145,1363.1835630291125,30.981444614298013,0
2647,5.332271845272719,4,0,0,48,0.0,0.0,1.0,48,800,700,100,0.875,9,7,2,295.00929036460155,0.44244052895981084,0.363499691215069,0.16966570535353606,174132.47015950186,-125.86070976204849,174006.6094497398,1601,1,359.2291666666667,43,5,16,36.89719391693684,0.6061197916666667,44.436553030303024,1362.7337729573615,31.69148309203166,0
2648,5.199226464349312,4,0,1,47,0.0,0.020833333333333332,0.9791666666666666,48,700,400,300,0.5714285714285714,10,4,6,296.16758336448163,0.4420526743498818,0.367138546779024,0.17075887521372302,169913.54549728116,-235.4231698358808,169678.12232744528,1602,2,360.2291666666667,43,5,15,36.77009059480817,0.6069878472222222,44.341856060606055,1329.224587796121,30.912199716188862,0
2649,4.9730888455867746,4,1,2,46,0.020833333333333332,0.041666666666666664,0.9583333333333334,48,1400,1100,300,0.7857142857142857,17,11,6,296.53713755703086,0.44247746749408984,0.36839882440062954,0.1714013214033494,162643.66629502873,-1354.0225510182686,161289.64374401045,1603,0,361.0833333333333,43,5,17,36.66313755438304,0.6078559027777778,44.24715909090908,1271.8816003521267,29.57864186865411,0
2650,5.158076306101525,4,0,0,46,0.0,0.0,1.0,46,1600,1200,400,0.75,20,12,8,307.5600304257273,0.4375905797101449,0.3665274349724703,0.1769629320791243,168466.17379839817,-437.3076921717741,168028.8661062264,1604,1,377.5217391304348,41,5,19,36.559012615235325,0.6084692028985508,44.41964285714285,1318.3029844835348,32.153731328866705,0
2651,5.545494206662551,4,2,0,48,0.041666666666666664,0.0,1.0,48,1500,900,600,0.6,21,9,12,301.2739792965286,0.4401134013002364,0.38132739389356285,0.17657492670238076,182104.26496337831,-127.3446895227354,181976.9202738556,1605,0,362.75,42,6,20,36.00489964394869,0.6126302083333333,43.72577519379844,1421.1672289797252,33.83731497570774,0
2652,5.205005751053969,4,0,0,48,0.0,0.0,1.0,48,1700,1300,400,0.7647058823529411,21,13,8,299.64640562966315,0.4393930998817967,0.3772890096047865,0.17630668168927094,171117.16070655524,-1045.0715705454609,170072.08913600977,1606,1,363.75,42,6,16,35.89690599905525,0.6139322916666667,43.58042635658914,1334.6653554967597,31.777746559446662,0
2653,5.142357344905286,4,0,0,48,0.0,0.0,1.0,48,1450,1100,350,0.7586206896551724,18,11,7,301.5942311996372,0.43882055260047287,0.38063818067359234,0.17803137728005322,169217.3151004613,-843.0067893219309,168374.30831113938,1607,2,364.75,42,6,18,35.72218287692792,0.615234375,43.45930232558139,1319.2239409531715,31.41009383221837,0
2654,5.20646596449928,4,0,0,48,0.0,0.0,1.0,48,1400,900,500,0.6428571428571429,19,9,10,297.85926894709684,0.43847887115839246,0.3730533007410146,0.1763567632253125,171476.22252651295,-784.8435432886482,170691.3789832243,1608,3,365.75,43,5,15,35.70290640469822,0.6163194444444444,43.34753787878787,1336.252308739029,31.075635086954165,0
2655,4.7285449908719785,4,0,1,47,0.0,0.020833333333333332,0.9791666666666666,48,900,700,200,0.7777777777777778,11,7,4,301.46046252538116,0.43800790484633567,0.3785580351653761,0.17883135971691622,155821.9836408221,-1105.166548003096,154716.817092819,1609,4,366.75,43,5,17,35.53731710315998,0.6169704861111112,43.27651515151514,1213.9285483194992,28.230896472546494,0
2656,5.057674281193502,4,0,0,47,0.0,0.0,1.0,47,1500,1200,300,0.8,18,12,6,307.35687918872475,0.43514878199198276,0.3783643767620053,0.18214504988164018,166619.32981634827,-657.6805550260792,165961.6492613222,1610,5,375.4255319148936,42,5,16,35.42453126966148,0.6179078014184397,43.313953488372086,1298.2344157830985,30.910343232930916,0
2657,4.798297523477339,4,1,0,48,0.020833333333333332,0.0,1.0,48,1300,700,600,0.5384615384615384,19,7,12,300.0246001925658,0.4353945035460993,0.3753838123311226,0.17935391297855136,158470.7188416448,-1390.9771874614053,157079.7416541834,1611,0,368.5833333333333,43,5,19,35.28156472611154,0.6197916666666667,42.99242424242424,1233.1988142724902,28.67904219238349,0
2658,4.368365276294227,4,0,2,46,0.0,0.041666666666666664,0.9583333333333334,48,1000,700,300,0.7,13,7,6,304.29894223314255,0.43442486702127664,0.3822461267065502,0.18296668552092374,144510.89570525708,-1805.0974591452618,142705.7982461118,1612,1,369.5833333333333,43,5,14,34.95215907347754,0.6217447916666667,42.77935606060606,1123.6337293308898,26.131016961183484,0
2659,4.003228247232032,4,0,1,45,0.0,0.021739130434782608,0.9782608695652174,46,1100,800,300,0.7272727272727273,14,8,6,314.3596998248695,0.43341384863123994,0.3773933180071487,0.18810761714693697,132249.52429574373,-1985.2158480816386,130264.30844766209,1613,2,373.7173913043478,41,5,12,34.875932715811146,0.6222826086956521,42.95634920634921,1029.0044036287895,25.09766838118999,0
2660,4.215209306665492,4,0,0,45,0.0,0.0,1.0,45,1400,1000,400,0.7142857142857143,18,10,8,322.86879864587,0.4317550505050505,0.3791485435613551,0.19303432429678619,139218.39114424665,-1410.145060369245,137808.2460838774,1614,3,382.64444444444445,40,5,15,34.68968301041256,0.6236111111111111,42.987804878048784,1083.3601968045766,27.084004920114417,0
2661,4.105912838324727,4,0,0,45,0.0,0.0,1.0,45,1400,1000,400,0.7142857142857143,18,10,8,325.9135199527292,0.43137626262626266,0.38391342048360744,0.19579955860424209,135796.3272916985,-1548.4281951419366,134247.89909655656,1615,4,383.64444444444445,40,5,15,34.42778820507755,0.6252314814814814,42.8099593495935,1055.9998897957626,26.399997244894063,0
2662,4.069893294246901,4,1,1,45,0.021739130434782608,0.021739130434782608,0.9782608695652174,46,1200,900,300,0.75,15,9,6,324.8306862891353,0.43194444444444446,0.3970436792002614,0.1972919010408749,135023.2685507342,-1628.0598023325508,133395.20874840167,1616,0,376.2826086956522,41,5,15,34.04342383978433,0.6277173913043479,42.41071428571429,1048.3609065984215,25.569778209717597,0
2663,4.429306380899381,4,0,0,45,0.0,0.0,1.0,45,1050,600,450,0.5714285714285714,15,6,9,323.16353907047966,0.43257575757575756,0.37978244437871767,0.1968677343418546,147071.4579955785,-544.3734275786819,146527.08456799982,1617,1,377.6222222222222,40,5,17,33.97396398172795,0.6298611111111111,42.30182926829269,1141.4241519680509,28.535603799201272,0
2664,4.22143211275903,4,0,0,45,0.0,0.0,1.0,45,1200,1000,200,0.8333333333333334,14,10,4,324.4993411658031,0.4324915824915825,0.38261288485963285,0.19837465747895025,140307.39177535055,-1094.0687616412886,139213.32301370928,1618,2,378.6222222222222,40,5,14,33.8083858888451,0.6310185185185185,42.17479674796749,1088.3915924867556,27.20978981216889,0
2665,4.172104484846563,4,0,1,44,0.0,0.022222222222222223,0.9777777777777777,45,1100,600,500,0.5454545454545454,16,6,10,323.78822978201754,0.4320496632996633,0.38214692233604763,0.19849626260549802,138777.2314413132,-1113.113179513553,137664.11826179965,1619,3,379.6222222222222,40,5,14,33.721803585500396,0.6321759259259259,42.07317073170733,1076.0976811524995,26.902442028812487,0
2666,4.603279392365145,4,0,0,44,0.0,0.0,1.0,44,1550,1200,350,0.7741935483870968,19,12,7,326.0147778498712,0.4315318886539817,0.3724065628527118,0.20023734681702904,153200.1591424494,-360.8968301218729,152839.26231232754,1620,4,385.70454545454544,39,5,17,33.59419686417013,0.6339962121212122,42.00520833333334,1187.622107816707,30.451848918377102,0
2667,4.210274369505909,4,0,0,44,0.0,0.0,1.0,44,1350,900,450,0.6666666666666666,18,9,9,322.5605854895168,0.4309372797744891,0.3656216186476422,0.19911990314714012,140318.77449011157,-1097.738789059622,139221.03570105194,1621,5,386.70454545454544,39,5,15,33.49514155066909,0.6358901515151515,41.82291666666667,1086.9963567521252,27.871701455182695,0
2668,4.129689326482543,4,0,0,44,0.0,0.0,1.0,44,1600,1300,300,0.8125,19,13,6,319.62949216811415,0.4304858174770965,0.3600391906243243,0.19831790107390435,137828.19890851364,-1589.20855528519,136238.99035322847,1622,6,387.70454545454544,38,6,13,33.382008339363864,0.6375473484848485,41.63995726495727,1066.9467108724803,28.077545022960006,0
2669,4.245791230934053,4,0,0,44,0.0,0.0,1.0,44,1450,1000,450,0.6896551724137931,19,10,9,317.5552215895892,0.42999031007751937,0.35511481077830753,0.19747200026355194,141791.0045307576,-1244.7052273649554,140546.29930339265,1623,7,388.70454545454544,38,6,15,33.3529264847733,0.6382575757575757,41.55982905982906,1097.2830114988765,28.875868723654644,0
2670,3.959206893267101,4,0,0,44,0.0,0.0,1.0,44,800,500,300,0.625,11,5,6,314.0246140973979,0.42959390415785764,0.3467834335086406,0.19586071291641824,132329.6719179716,-1289.0451684647405,131040.62674950686,1624,8,389.70454545454544,38,6,14,33.333978994490366,0.6392045454545454,41.452991452991455,1023.6410984729043,26.937923644023797,0
2671,3.633950258525009,4,0,0,44,0.0,0.0,1.0,44,1450,1200,250,0.8275862068965517,17,12,5,321.10016554934526,0.42945075757575757,0.35912771439087265,0.19344327046509324,120281.93973651917,-2525.489847601473,117756.44988891769,1625,9,390.70454545454544,37,7,12,34.446693657219974,0.6261837121212122,42.70833333333333,934.9851185996631,25.269868070261165,8
2672,3.845536176453635,4,0,0,44,0.0,0.0,1.0,44,1300,900,400,0.6923076923076923,17,9,8,320.39827148942004,0.4289332276250881,0.360500964353883,0.18695722102240248,126118.08880778874,-2018.3964684870652,124099.69233930168,1626,10,391.70454545454544,36,8,19,35.685070169652995,0.6145833333333333,43.890765765765764,984.8773253715854,27.35770348254404,7
2673,4.211511237284794,4,0,0,44,0.0,0.0,1.0,44,1300,800,500,0.6153846153846154,18,8,10,319.9153942758941,0.42876805849189575,0.36067997043606836,0.1873790166473093,138272.4685522605,-1252.9017411204848,137019.56681114002,1627,11,392.70454545454544,36,8,20,35.552168021680224,0.6157670454545454,43.75,1079.1997545542283,29.977770959839674,0
2674,4.33788734236046,4,0,1,43,0.0,0.022727272727272728,0.9772727272727273,44,900,800,100,0.8888888888888888,10,8,2,318.5252534573607,0.4286249119097956,0.3584968299136335,0.18698726194257057,142515.5520079603,-621.0395350097527,141894.51247295056,1628,12,393.70454545454544,36,8,19,35.50064067362254,0.6164772727272727,43.66554054054054,1111.9500071,30.887500197222224,0
2675,4.713054545465589,4,1,1,43,0.022727272727272728,0.022727272727272728,0.9772727272727273,44,1750,900,850,0.5142857142857142,26,9,17,317.2764296577332,0.4281183932346723,0.3558693830313677,0.18724241107780207,155079.35222328646,-709.3953625923269,154369.95686069413,1629,0,394.29545454545456,36,8,21,35.32932762657303,0.6183712121212122,43.468468468468465,1209.047100739933,33.58464168722036,0
2676,5.113338335982318,4,0,0,43,0.0,0.0,1.0,43,1450,1000,450,0.6896551724137931,19,10,9,316.0726216814043,0.4269795127353267,0.33813182802997965,0.18667335070529092,168287.30689376887,588.2020571233269,168875.5089508922,1630,1,377.7906976744186,36,7,20,35.33116609971101,0.6208817829457365,43.44031531531532,1311.8764711657348,36.44101308793708,0
2677,5.512289597089568,4,0,0,43,0.0,0.0,1.0,43,1500,1100,400,0.7333333333333333,19,11,8,315.3747390418767,0.42688722775932075,0.33684704633815277,0.18668546240946413,181536.8306222436,1350.4261167958887,182887.2567390395,1631,2,378.7906976744186,36,7,22,35.26194785724732,0.6216085271317829,43.35585585585586,1414.696845919722,39.297134608881166,0
2678,5.723738314442809,4,0,0,43,0.0,0.0,1.0,43,1450,1200,250,0.8275862068965517,17,12,5,333.8244286832692,0.42679494278331487,0.3729670203441553,0.19061354410345088,186517.38622865232,2402.8119794552936,188920.1982081076,1632,3,379.7906976744186,37,6,21,36.18720695085722,0.6085271317829457,44.7094298245614,1461.216417829107,39.492335617002894,8
2679,5.508386472839156,4,0,0,43,0.0,0.0,1.0,43,1250,800,450,0.64,17,8,9,335.3083999540161,0.4267718715393134,0.3748143154951382,0.19173712373061122,179576.89852915093,2192.7285029028453,181769.62703205377,1633,4,380.7906976744186,37,6,22,36.09265968867418,0.6092538759689923,44.65460526315788,1406.5411182701935,38.01462481811334,0
2680,5.16194298975301,4,0,0,43,0.0,0.0,1.0,43,1000,700,300,0.7,13,7,6,334.63724163526706,0.42596437799926173,0.3734108027972871,0.19176813146109573,168391.0329403622,1669.9821558552333,170061.01509621742,1634,5,381.7906976744186,37,6,16,36.02480861415183,0.6099806201550387,44.57236842105263,1318.5028722181612,35.635212762653005,0
2681,5.151000392181512,4,0,1,42,0.0,0.023255813953488372,0.9767441860465116,43,1450,1200,250,0.8275862068965517,17,12,5,335.39040257039363,0.42575673680324844,0.3748272403865822,0.1927564323527257,168178.36466375532,1231.0818856414771,169409.4465493968,1635,6,382.7906976744186,37,6,16,35.8922441536151,0.6109496124031008,44.46271929824562,1316.2726331117344,35.57493603004688,0
2682,5.360185648904553,4,0,0,42,0.0,0.0,1.0,42,1150,800,350,0.6956521739130435,15,8,7,343.60101103900735,0.42369579945799457,0.3756677897079046,0.197081894700882,174904.69667126343,2469.486122343411,177374.18279360683,1636,20,392.76190476190476,36,6,19,35.760598045698345,0.6118551587301587,44.53828828828829,1369.3222009617098,38.03672780449194,0
2683,5.279613622196165,4,1,1,42,0.023255813953488372,0.023255813953488372,0.9767441860465116,43,1250,900,350,0.72,16,9,7,335.1245213177479,0.42462624584717606,0.3766076509485201,0.19428896161365575,172821.62280091984,1733.3527229029282,174554.97552382277,1637,0,384.6046511627907,37,6,22,35.55906720948504,0.6143410852713178,44.13377192982456,1350.874823179249,36.510130356195916,0
2684,4.936625574892178,4,0,1,41,0.0,0.023809523809523808,0.9761904761904762,42,950,400,550,0.42105263157894735,15,4,11,339.8628460229296,0.42298199767711964,0.3699746506609687,0.19757244220207648,161723.50049472263,1642.7618293854212,163366.26232410804,1638,1,393.85714285714283,36,6,20,35.33211431294913,0.6165674603174602,44.031531531531535,1263.6204878074236,35.100569105761764,0
2685,4.928347382335546,4,0,0,41,0.0,0.0,1.0,41,1150,800,350,0.6956521739130435,15,8,7,339.64023861817856,0.4223577235772358,0.3535801953308606,0.19777056288614642,161530.8244282762,1622.4735506021682,163153.29797887837,1639,2,396.9512195121951,37,4,19,35.27346538187009,0.619410569105691,43.969298245614034,1261.8082387887612,34.10292537266922,0
2686,5.262349902508294,4,1,0,42,0.023809523809523808,0.0,1.0,42,1450,1100,350,0.7586206896551724,18,11,7,336.4458300800332,0.42584930313588854,0.3634262088068767,0.19764079163997927,172921.52742001478,1785.745366306819,174707.2727863216,1640,0,388.4761904761905,37,5,19,35.015237382378125,0.6212797619047619,43.640350877192986,1349.0541745684643,36.46092363698552,0
2687,5.622717807526133,4,0,0,42,0.0,0.0,1.0,42,1300,800,500,0.6153846153846154,18,8,10,336.6389315437017,0.42514759969028265,0.36254809747755434,0.19833714379866965,184921.35158335202,2750.345243327377,187671.6968266794,1641,1,389.4761904761905,37,5,21,34.89694670086932,0.6222718253968254,43.53070175438597,1442.0544903293462,38.97444568457693,0
2688,5.792358099130085,4,0,0,42,0.0,0.0,1.0,42,750,500,250,0.6666666666666666,10,5,5,334.8506579106895,0.4251838946960898,0.35923449212965086,0.19742896068496046,190541.24880293803,3610.5725041576434,194151.82130709567,1642,2,390.4761904761905,37,5,26,34.91448024651776,0.6225198412698413,43.50328947368421,1485.7207986173303,40.154616178846766,0
2689,5.32646060595574,4,0,0,42,0.0,0.0,1.0,42,900,400,500,0.4444444444444444,14,4,10,336.5146069613726,0.4253048780487805,0.3633845590367326,0.19899641413552807,175365.2565319618,2502.594075306678,177867.85060726845,1643,3,391.4761904761905,37,5,19,34.75846152476586,0.6235119047619048,43.39364035087719,1366.8036659087632,36.94063961915576,0
2690,4.847246182694164,4,0,1,41,0.0,0.023809523809523808,0.9761904761904762,42,1350,1100,250,0.8148148148148148,16,11,5,333.72962885444633,0.4245426829268293,0.3585661420845021,0.19837431237997813,159826.64624701193,917.7774666132436,160744.42371362518,1644,4,392.4761904761905,37,5,17,34.63163606604043,0.6252480158730158,43.20175438596492,1244.764315775191,33.64227880473489,0
2691,4.805753011638079,4,0,0,41,0.0,0.0,1.0,41,550,0,550,0.0,11,0,11,341.7101663818179,0.4223577235772358,0.3571404398001712,0.20326873325912725,158492.33717864304,2081.688581511469,160574.0257601545,1645,5,402.0975609756098,37,4,20,34.39834827623012,0.6270325203252032,43.174342105263165,1234.2406788935637,33.35785618631253,0
2692,5.049204861201299,4,0,0,41,0.0,0.0,1.0,41,1100,700,400,0.6363636363636364,15,7,8,343.33275022222244,0.4213922764227642,0.3597424390243906,0.20514624176758023,166734.6604709578,2149.0939073724803,168883.75437833028,1646,6,403.0975609756098,37,4,19,34.186555555555564,0.6285569105691057,43.00986842105263,1297.595821649182,35.07015734186978,0
2693,4.911425724926155,4,0,0,41,0.0,0.0,1.0,41,1050,600,450,0.5714285714285714,15,6,9,370.0847306887992,0.4211890243902439,0.40488977363386214,0.21294893493452344,160412.79797599267,2623.26542759642,163036.0634035891,1647,7,404.0975609756098,38,3,18,34.95902567318076,0.6171239837398375,44.41773504273505,1255.273310946006,33.03350818278963,8
