period,mktsize,meanmktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,avgmagtechshock
26.0,4.0,4.0,0.984,1.064,27.86,0.03242379325782024,0.03504893522975362,0.9649510647702461,28.924,897.1,608.8,288.3,0.6652814264417387,11.854,6.088,5.766,386.3197829373384,0.46486143494773957,0.1781031847077657,0.2085465924862492,128115.82441075597,3215.7450686662346,131331.56947942224,24.962,0.794,15.129253733360486,28.748,0.176,19.308,37.129431350139676,0.6189864998539449,46.90639822212563,1012.3744071114977,35.43865802555378,0.872
27.0,4.0,4.0,1.044,0.978,27.926,0.034314055681174585,0.03225599438439963,0.9677440056155998,28.904,895.3,607.8,287.5,0.6660115627779211,11.828,6.078,5.75,386.84546759154847,0.46425479026026567,0.1788439086836242,0.2092563223961964,128193.50594715537,3241.210640852859,131434.71658800825,25.962,0.812,15.752220188324092,28.734,0.17,19.412,37.03650102541854,0.6198452384654707,46.829827109151076,1012.6806915633953,35.46511733590561,0.794
28.0,4.0,4.0,0.97,0.882,28.014,0.03217362219351012,0.02939206560623596,0.9706079343937629,28.896,915.9,634.2,281.7,0.6798504889792387,11.976,6.342,5.634,387.3744849166246,0.46355027886331446,0.1801949230485434,0.20987647370599105,128257.35368329343,3240.470797382719,131497.82448067612,26.96,0.796,16.334642482795296,28.702,0.194,19.312,36.95805272088053,0.6204910421492307,46.76707864593221,1012.9316854162715,35.501474522498,0.828
29.0,4.0,4.0,0.902,0.9,28.016,0.029529347206680087,0.029617363833183873,0.9703826361668162,28.916,906.6,621.4,285.2,0.6731413644816465,11.918,6.214,5.704,388.26496006744037,0.46293608136198544,0.18224606781914401,0.21071070678707135,128318.1060796106,3273.5907962921133,131591.69687590285,27.958,0.938,16.981912667946453,28.718,0.198,19.338,36.873366324898726,0.6211348528011791,46.70738879058758,1013.1704448376496,35.5188809141011,0.808
30.0,4.0,4.0,0.942,0.976,27.982,0.030845388740535717,0.03236285900329633,0.9676371409967034,28.958,908.6,630.0,278.6,0.6787188403027821,11.872,6.3,5.572,387.7797375599526,0.46223725381669306,0.18241504257607374,0.21105455925754021,128428.07816323037,3259.7885737293986,131687.86673695987,28.956,1.02,17.592509855333994,28.75,0.208,19.232,36.77249018653892,0.6221467046856227,46.59869586705299,1013.605216531788,35.50040237614796,0.65
31.0,4.0,4.0,1.004,0.89,28.096,0.03257312387057605,0.028842639753037864,0.9711573602469616,28.986,911.5,633.4,278.1,0.6826088856207061,11.896,6.334,5.562,388.4242299797538,0.4615994162825955,0.1840388228473301,0.21172518677362445,128489.40759163295,3272.5690570769602,131761.9766487101,29.948,1.004,18.18784246019897,28.752,0.234,19.296,36.69322877302645,0.6227835499129692,46.53809969441146,1013.8476012223553,35.53502232034078,0.828
32.0,4.0,4.0,0.896,0.88,28.112,0.029264508386901544,0.028618368273070554,0.9713816317269288,28.992,900.4,615.8,284.6,0.6726777127909876,11.85,6.158,5.692,388.70240417055004,0.4609177415207995,0.18512922191077016,0.21237968110331518,128579.89729297288,3296.98469594681,131876.88198891978,30.948,1.086,18.83724414723051,28.742,0.25,19.274,36.593267839208856,0.623658678621314,46.44882390434902,1014.2047043826036,35.55441264841375,0.61
33.0,4.0,4.0,0.758,0.784,28.086,0.02483042294455154,0.025646614202984946,0.9743533857970148,28.87,899.5,616.8,282.7,0.6752050917838092,11.822,6.168,5.654,390.7605926781144,0.46022845066139173,0.18644820587786679,0.21367429270678137,128611.85113038284,3377.700272909056,131989.551403292,31.942,1.234,19.545967972668947,28.634,0.236,19.358,36.50833035227562,0.6243379269964304,46.41729885103763,1014.3308045958498,35.695614112493715,0.734
34.0,4.0,4.0,0.806,0.806,28.086,0.026398606745434386,0.026668215494806483,0.9733317845051932,28.892,897.0,614.4,282.6,0.6724314762949516,11.796,6.144,5.652,391.4463791525217,0.45972181932749284,0.188896413438814,0.21409451759871984,128617.52890398672,3393.821746625701,132011.35065061235,32.936,1.274,20.160300616458027,28.656,0.236,19.272,36.48552586620563,0.6243103592073288,46.41205876589217,1014.3517649364316,35.66872690791754,0.934
35.0,4.0,4.0,0.842,0.774,28.154,0.027433160873138063,0.025333391438918905,0.9746666085610817,28.928,878.7,599.6,279.1,0.6661857977122846,11.578,5.996,5.582,391.65574879700273,0.45917245966073983,0.18987160134334852,0.2143708218687088,128649.17319419114,3412.5214227499355,132061.69461694107,33.93,1.198,20.75240060775103,28.69,0.238,19.15,36.44809320439926,0.6245764599159004,46.38102016457781,1014.4759193416888,35.65727418176316,0.806
36.0,4.0,4.0,0.888,0.806,28.236,0.02899109352661408,0.026458268113837946,0.973541731886162,29.042,916.3,623.6,292.7,0.6687716471987032,12.09,6.236,5.854,391.6501744789885,0.4586611100034365,0.19314323269727607,0.21461007229314655,128697.4243417228,3355.485527458463,132052.90986918123,34.926,1.158,21.31927217541663,28.778,0.264,19.01,36.398919584218156,0.6247265948215174,46.3334337572685,1014.6662649709257,35.5561966049361,0.906
37.0,4.0,4.0,0.842,0.8,28.278,0.027485829363338966,0.026061391957171227,0.9739386080428285,29.078,910.4,626.4,284.0,0.6752648781391587,11.944,6.264,5.68,391.8547562587899,0.45821011724322414,0.1946586807700316,0.21498233150179838,128740.89545068388,3363.1314948287236,132104.02694551265,35.92,1.224,21.901379413092254,28.774,0.304,19.162,36.34920725627484,0.625065795068247,46.29071966409548,1014.8371213436184,35.56429284752459,0.726
38.0,4.0,4.0,0.8,0.772,28.306,0.026169398971242472,0.02525092063300609,0.9747490793669932,29.078,909.5,623.4,286.1,0.6688194123556114,11.956,6.234,5.722,392.3198645988381,0.45763181471851083,0.19585370339993852,0.21558000041230982,128803.60363206331,3380.9401500043878,132184.54378206778,36.918,1.236,22.504422733376423,28.78,0.298,19.046,36.273232194660245,0.6256946188421574,46.22897365117494,1015.0841053952996,35.566531766675716,0.762
