period,mktsize,meanmktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,avgmagtechshock
986,4,4,1,0,35,0.02857142857142857,0.0,1.0,35,1100,800,300,0.7272727272727273,14,8,6,359.6479647794105,0.42979691876750703,0.28722110922758204,0.20707680953448035,130669.4859699394,1299.0029375720821,131968.4889075115,630,0,181.28571428571428,33,2,20,35.200542370849824,0.6276785714285714,44.393382352941174,1022.4264705882349,30.982620320855602,0.0
987,4,4,0,0,35,0.0,0.0,1.0,35,800,600,200,0.75,10,6,4,358.5949390309279,0.42913165266106446,0.2845232390991852,0.20730959494668882,130826.15460399851,1582.7193867743213,132408.87399077284,631,1,182.28571428571428,33,2,20,35.068778949049666,0.6291666666666667,44.240196078431374,1023.0392156862749,31.001188354129543,0.0
988,4,4,0,1,34,0.0,0.02857142857142857,0.9714285714285714,35,1050,600,450,0.5714285714285714,15,6,9,355.63655072723435,0.42906162464986,0.2771767200834603,0.20643725560977008,130982.91710219637,1266.4625684832895,132249.37967067966,632,2,183.28571428571428,33,2,20,34.98580849195896,0.6306547619047619,44.087009803921575,1023.6519607843145,31.01975638740347,0.0
989,4,4,1,0,35,0.02857142857142857,0.0,1.0,35,1300,900,400,0.6923076923076923,17,9,8,355.18761017375977,0.4321778711484594,0.27513328776486645,0.20735812996177594,131202.5422914264,1020.3034890426782,132222.84578046907,633,0,174.82857142857142,33,2,20,34.77521929824562,0.6327380952380952,43.872549019607845,1024.5098039215688,31.045751633986935,0.0
990,4,4,0,0,35,0.0,0.0,1.0,35,1300,1000,300,0.7692307692307693,16,10,6,355.2779430233327,0.4321078431372549,0.2761904761904759,0.20809136662795208,131328.12500000012,1031.5972222222358,132359.72222222236,634,1,175.82857142857142,33,2,20,34.64600271002709,0.6339285714285714,43.75000000000001,1025.000000000001,31.060606060606087,0.0
991,4,4,1,0,36,0.027777777777777776,0.0,1.0,36,850,600,250,0.7058823529411765,11,6,5,343.38456443981016,0.43468915343915343,0.271861402950228,0.20312069998219284,131705.23356401385,995.1088523644761,132700.34241637832,635,0,171.91666666666666,33,3,20,34.57049904489018,0.6354166666666667,43.38235294117647,1026.4705882352941,31.10516934046346,0.0
992,4,4,0,1,35,0.0,0.027777777777777776,0.9722222222222222,36,1150,600,550,0.5217391304347826,17,6,11,349.4578136297837,0.4343584656084656,0.2865739627581416,0.19720421260329296,129887.55076172613,728.0439013840628,130615.5946631102,636,1,172.91666666666666,33,3,18,36.25370682054981,0.6174768518518519,45.159313725490186,1019.3627450980382,30.889780154486004,8.0
993,4,4,0,0,35,0.0,0.0,1.0,35,1150,800,350,0.6956521739130435,15,8,7,356.80925805622337,0.432703081232493,0.28113901006423325,0.20135274141870138,129887.55076172596,1119.0161236062718,131006.56688533223,637,2,178.68571428571428,33,2,18,36.06636210627555,0.6196428571428572,45.15931372549018,1019.3627450980367,30.889780154485962,0.0
994,4,4,0,0,35,0.0,0.0,1.0,35,1200,800,400,0.6666666666666666,16,8,8,358.67619605070126,0.43343837535014007,0.28449393994965355,0.20340809556310094,130080.35891439891,1131.3456632652915,131211.7045776642,638,3,179.68571428571428,34,1,17,35.822927607266514,0.6217261904761905,44.97023809523809,1020.1190476190461,30.00350140056018,0.0
995,4,4,1,0,36,0.027777777777777776,0.0,1.0,36,800,700,100,0.875,9,7,2,347.3021052658096,0.43401124338624336,0.28004065853495996,0.1986796875353823,130419.01139285353,1058.9594446847136,131477.97083753825,639,0,175.66666666666666,33,3,20,35.76972105578885,0.622974537037037,44.63848039215685,1021.4460784313711,30.952911467617305,0.0
